@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	cpt_121	NUMERIC
@ATTRIBUTE	cpt_122	NUMERIC
@ATTRIBUTE	cpt_123	NUMERIC
@ATTRIBUTE	cpt_124	NUMERIC
@ATTRIBUTE	cpt_125	NUMERIC
@ATTRIBUTE	cpt_126	NUMERIC
@ATTRIBUTE	cpt_127	NUMERIC
@ATTRIBUTE	cpt_128	NUMERIC
@ATTRIBUTE	cpt_129	NUMERIC
@ATTRIBUTE	cpt_130	NUMERIC
@ATTRIBUTE	cpt_131	NUMERIC
@ATTRIBUTE	cpt_132	NUMERIC
@ATTRIBUTE	cpt_133	NUMERIC
@ATTRIBUTE	cpt_134	NUMERIC
@ATTRIBUTE	cpt_135	NUMERIC
@ATTRIBUTE	cpt_136	NUMERIC
@ATTRIBUTE	cpt_137	NUMERIC
@ATTRIBUTE	cpt_138	NUMERIC
@ATTRIBUTE	cpt_139	NUMERIC
@ATTRIBUTE	cpt_140	NUMERIC
@ATTRIBUTE	cpt_141	NUMERIC
@ATTRIBUTE	cpt_142	NUMERIC
@ATTRIBUTE	cpt_143	NUMERIC
@ATTRIBUTE	cpt_144	NUMERIC
@ATTRIBUTE	cpt_145	NUMERIC
@ATTRIBUTE	cpt_146	NUMERIC
@ATTRIBUTE	cpt_147	NUMERIC
@ATTRIBUTE	cpt_148	NUMERIC
@ATTRIBUTE	cpt_149	NUMERIC
@ATTRIBUTE	cpt_150	NUMERIC
@ATTRIBUTE	cpt_151	NUMERIC
@ATTRIBUTE	cpt_152	NUMERIC
@ATTRIBUTE	cpt_153	NUMERIC
@ATTRIBUTE	cpt_154	NUMERIC
@ATTRIBUTE	cpt_155	NUMERIC
@ATTRIBUTE	cpt_156	NUMERIC
@ATTRIBUTE	cpt_157	NUMERIC
@ATTRIBUTE	cpt_158	NUMERIC
@ATTRIBUTE	cpt_159	NUMERIC
@ATTRIBUTE	cpt_160	NUMERIC
@ATTRIBUTE	cpt_161	NUMERIC
@ATTRIBUTE	cpt_162	NUMERIC
@ATTRIBUTE	cpt_163	NUMERIC
@ATTRIBUTE	cpt_164	NUMERIC
@ATTRIBUTE	cpt_165	NUMERIC
@ATTRIBUTE	cpt_166	NUMERIC
@ATTRIBUTE	cpt_167	NUMERIC
@ATTRIBUTE	cpt_168	NUMERIC
@ATTRIBUTE	cpt_169	NUMERIC
@ATTRIBUTE	cpt_170	NUMERIC
@ATTRIBUTE	cpt_171	NUMERIC
@ATTRIBUTE	cpt_172	NUMERIC
@ATTRIBUTE	cpt_173	NUMERIC
@ATTRIBUTE	cpt_174	NUMERIC
@ATTRIBUTE	cpt_175	NUMERIC
@ATTRIBUTE	cpt_176	NUMERIC
@ATTRIBUTE	cpt_177	NUMERIC
@ATTRIBUTE	cpt_178	NUMERIC
@ATTRIBUTE	cpt_179	NUMERIC
@ATTRIBUTE	cpt_180	NUMERIC
@ATTRIBUTE	cpt_181	NUMERIC
@ATTRIBUTE	cpt_182	NUMERIC
@ATTRIBUTE	cpt_183	NUMERIC
@ATTRIBUTE	cpt_184	NUMERIC
@ATTRIBUTE	cpt_185	NUMERIC
@ATTRIBUTE	cpt_186	NUMERIC
@ATTRIBUTE	cpt_187	NUMERIC
@ATTRIBUTE	cpt_188	NUMERIC
@ATTRIBUTE	cpt_189	NUMERIC
@ATTRIBUTE	cpt_190	NUMERIC
@ATTRIBUTE	cpt_191	NUMERIC
@ATTRIBUTE	cpt_192	NUMERIC
@ATTRIBUTE	cpt_193	NUMERIC
@ATTRIBUTE	cpt_194	NUMERIC
@ATTRIBUTE	cpt_195	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 5, 8, 3, 2, 4, 1, 3, 4, 6, 5, 11, 25, 1, 1, 6, 10, 7, 9, 3, 4, 13, 10, 7, 16, 10, 20, 0, 1, 9, 12, 2, 3, 0, 1, 7, 7, 9, 18, 6, 7, 0, 1, 9, 25, 21, 14, 2, 5, 18, 34, 27, 30, 3, 21, 0, 1, 32, 22, 29, 38, 21, 13, 33, 9, 22, 28, 9, 49, 18, 6, 11, 39, 45, 16, 33, 25, 28, 37, 41, 25, 9, 49, 30, 2, 33, 16, 15, 19, 15, 10, 33, 18, 22, 21, 4, 33, 29, 7, 5, 6, 10, 7, 31, 15, 25, 3, 2, 16, 11, 31, 40, 6, 15, 8, 7, 20, 34, 13, 42, 11, 5, 11, 9, 30, 37, 17, 14, 10, 1, 16, 34, 21, 25, 9, 3, 12, 12, 41, 11, 36, 17, 3, 24, 23, 25, 42, 33, 30, 30, 11, 24, 13, 0, 32, 15, 11, 37, 39, 30, 47, 47, 48, 37, 10, 33, 2, 0, 21, 16, 11, 25, 18, 32, 52, 46, 20, 19, 16, 33, 1, 13, 39, 24, 24, 25, 17, 20, 12, 9, 18, 25, 22, 17, 2, AN
0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 16, 7, 7, 7, 7, 2, 5, 6, 12, 5, 34, 5, 1, 2, 15, 8, 10, 6, 8, 7, 6, 12, 9, 9, 24, 7, 0, 0, 12, 13, 14, 4, 2, 6, 1, 15, 10, 12, 29, 0, 0, 2, 24, 35, 30, 21, 10, 22, 8, 21, 32, 33, 35, 0, 10, 10, 19, 40, 37, 27, 47, 22, 47, 31, 40, 16, 31, 12, 16, 31, 13, 24, 17, 15, 33, 5, 36, 11, 15, 36, 13, 32, 52, 17, 9, 17, 14, 13, 38, 3, 37, 15, 19, 9, 1, 40, 24, 22, 18, 10, 15, 6, 44, 9, 35, 10, 3, 10, 15, 38, 1, 37, 18, 10, 14, 9, 30, 4, 24, 7, 10, 12, 22, 18, 0, 14, 23, 6, 19, 8, 45, 25, 56, 5, 7, 18, 33, 2, 0, 3, 27, 14, 21, 9, 41, 26, 30, 10, 12, 17, 29, 1, 2, 7, 18, 20, 15, 29, 32, 27, 44, 37, 15, 16, 30, 4, 16, 10, 20, 10, 14, 21, 26, 31, 28, 15, 20, 9, 22, 7, 5, 4, 11, 20, 16, 20, 16, 36, 20, 25, 8, 21, 14, 5, AN
0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 1, 7, 4, 10, 2, 4, 2, 7, 7, 14, 10, 1, 3, 13, 6, 3, 7, 12, 9, 10, 10, 11, 0, 29, 9, 0, 0, 9, 8, 3, 5, 0, 4, 2, 2, 7, 5, 22, 5, 0, 1, 15, 21, 14, 17, 13, 4, 24, 6, 6, 4, 15, 2, 33, 14, 17, 46, 53, 36, 30, 20, 35, 43, 44, 40, 29, 0, 26, 30, 8, 31, 14, 23, 40, 8, 41, 16, 29, 35, 26, 12, 29, 37, 13, 11, 26, 26, 29, 6, 30, 29, 24, 6, 10, 31, 12, 39, 14, 8, 12, 19, 25, 2, 21, 12, 3, 6, 24, 40, 0, 13, 31, 10, 20, 31, 25, 3, 38, 26, 6, 12, 40, 21, 0, 0, 33, 15, 19, 34, 25, 28, 42, 10, 15, 12, 31, 4, 0, 0, 28, 14, 13, 27, 27, 33, 30, 32, 16, 21, 30, 13, 1, 4, 17, 16, 6, 51, 34, 26, 42, 46, 24, 16, 23, 6, 11, 12, 19, 19, 14, 31, 43, 46, 38, 17, 27, 27, 4, 9, 15, 11, 8, 14, 30, 23, 22, 24, 30, 28, 22, 27, 4, 9, AN
0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 19, 4, 4, 4, 12, 3, 8, 5, 5, 3, 21, 4, 0, 2, 11, 8, 2, 12, 9, 6, 9, 10, 13, 3, 25, 8, 0, 0, 6, 16, 13, 4, 3, 7, 3, 8, 4, 4, 22, 2, 36, 3, 18, 30, 19, 19, 6, 14, 6, 16, 11, 6, 24, 2, 29, 32, 8, 40, 50, 41, 44, 22, 44, 41, 51, 36, 31, 6, 37, 39, 15, 18, 22, 14, 39, 10, 33, 13, 30, 33, 26, 19, 21, 27, 12, 14, 10, 22, 33, 5, 31, 14, 19, 18, 13, 31, 1, 33, 28, 7, 11, 10, 42, 7, 34, 5, 5, 7, 26, 36, 0, 0, 40, 10, 10, 21, 13, 4, 21, 6, 10, 15, 40, 5, 0, 0, 31, 12, 32, 20, 31, 31, 45, 6, 12, 23, 30, 5, 0, 0, 24, 18, 17, 19, 24, 26, 23, 11, 21, 18, 28, 8, 7, 8, 23, 15, 9, 44, 39, 33, 45, 30, 19, 27, 7, 8, 6, 13, 17, 31, 13, 22, 36, 38, 36, 11, 9, 27, 6, 9, 10, 23, 33, 5, 29, 18, 25, 25, 20, 24, 6, 25, 10, 11, AN
0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 25, 3, 10, 11, 16, 25, 31, 34, 28, 19, 2, 0, 10, 27, 11, 3, 7, 5, 10, 16, 32, 37, 18, 5, 7, 34, 6, 39, 0, 4, 20, 7, 23, 23, 16, 25, 33, 45, 46, 51, 5, 30, 0, 10, 20, 19, 22, 22, 13, 27, 13, 30, 28, 40, 8, 23, 10, 43, 35, 31, 21, 15, 49, 32, 30, 25, 6, 15, 13, 27, 1, 11, 20, 31, 13, 11, 30, 14, 28, 14, 4, 12, 12, 35, 1, 6, 19, 13, 5, 21, 8, 29, 18, 11, 9, 9, 15, 38, 0, 6, 7, 19, 0, 10, 22, 5, 10, 15, 11, 4, 32, 35, 4, 0, 4, 37, 6, 11, 20, 22, 16, 10, 9, 9, 30, 22, 26, 3, 9, 22, 17, 19, 35, 14, 12, 19, 14, 2, 27, 19, 44, 4, 7, 4, 6, 19, 11, 16, 13, 16, 22, 1, 23, 16, 23, 30, 32, 24, 29, 33, 26, 25, 11, 17, 19, 0, 13, 24, 21, 50, 13, 5, 11, 9, 10, 9, 10, 28, 14, 10, 10, 19, 29, 34, 39, 9, 15, 12, 16, 4, 12, 23, 29, 21, AN
0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 26, 2, 4, 6, 7, 36, 26, 33, 34, 22, 5, 0, 4, 15, 23, 2, 1, 4, 5, 22, 38, 27, 17, 4, 0, 1, 2, 40, 2, 0, 4, 2, 17, 23, 23, 35, 32, 35, 31, 40, 3, 21, 0, 11, 18, 26, 20, 23, 8, 22, 7, 36, 24, 43, 10, 20, 10, 44, 32, 32, 27, 8, 38, 23, 21, 27, 44, 29, 17, 20, 0, 5, 23, 28, 13, 5, 19, 4, 16, 2, 3, 9, 18, 28, 0, 2, 18, 14, 5, 13, 14, 15, 17, 6, 0, 5, 17, 38, 0, 3, 1, 13, 0, 2, 22, 3, 2, 2, 0, 6, 13, 35, 2, 0, 1, 29, 8, 2, 19, 19, 8, 5, 4, 7, 16, 23, 8, 0, 3, 15, 17, 16, 22, 6, 5, 2, 9, 10, 17, 14, 34, 0, 2, 5, 1, 18, 8, 4, 6, 0, 8, 23, 4, 13, 38, 4, 21, 27, 31, 23, 22, 13, 7, 19, 7, 0, 7, 8, 21, 28, 10, 1, 7, 4, 2, 0, 3, 25, 25, 19, 7, 7, 25, 48, 17, 1, 6, 4, 6, 1, 9, 14, 20, 18, AN
0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 4, 12, 20, 12, 14, 5, 20, 20, 9, 4, 15, 28, 8, 4, 19, 11, 17, 10, 15, 12, 13, 21, 39, 37, 4, 10, 15, 7, 13, 12, 9, 3, 11, 14, 14, 24, 24, 25, 9, 11, 2, 4, 22, 11, 17, 11, 20, 20, 10, 13, 11, 10, 32, 14, 4, 16, 14, 26, 28, 40, 21, 33, 38, 25, 25, 22, 19, 28, 5, 29, 9, 41, 35, 11, 46, 28, 12, 24, 41, 42, 4, 40, 2, 26, 15, 22, 18, 37, 17, 13, 29, 29, 13, 6, 3, 42, 3, 27, 2, 0, 3, 9, 23, 13, 13, 4, 0, 3, 6, 25, 6, 28, 9, 14, 1, 21, 29, 28, 36, 6, 9, 12, 9, 22, 7, 29, 3, 13, 17, 27, 27, 25, 21, 17, 9, 11, 15, 9, 22, 28, 8, 14, 21, 8, 9, 26, 14, 7, 18, 22, 5, 29, 16, 18, 18, 14, 15, 34, 54, 55, 40, 37, 12, 19, 8, 49, 22, 20, 26, 12, 26, 15, 21, 26, 14, 7, 26, 10, 23, 21, 21, 16, 43, 28, 22, 16, 18, 21, 25, 17, 20, 16, 30, 27, AN
0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 13, 10, 11, 4, 4, 3, 4, 4, 10, 25, 19, 34, 20, 14, 18, 8, 4, 6, 9, 4, 7, 8, 11, 8, 29, 37, 30, 13, 10, 11, 8, 3, 2, 4, 3, 1, 8, 5, 33, 31, 34, 20, 29, 53, 46, 23, 9, 11, 7, 19, 29, 14, 15, 23, 31, 16, 6, 31, 30, 32, 27, 8, 45, 27, 32, 26, 16, 47, 37, 6, 28, 37, 48, 21, 40, 24, 36, 47, 40, 28, 19, 35, 29, 7, 11, 20, 34, 30, 25, 13, 33, 25, 30, 25, 4, 40, 35, 15, 7, 10, 14, 25, 18, 11, 25, 11, 13, 16, 5, 31, 47, 18, 1, 13, 15, 37, 28, 27, 37, 20, 13, 12, 22, 44, 14, 26, 13, 9, 19, 29, 22, 30, 41, 19, 11, 17, 28, 29, 10, 28, 6, 13, 1, 22, 45, 39, 22, 12, 7, 21, 25, 7, 9, 29, 10, 6, 28, 50, 41, 36, 46, 16, 19, 9, 38, 13, 31, 29, 19, 15, 21, 11, 27, 25, 18, 12, 15, 16, 1, 29, 13, 0, 13, 12, 6, 9, 21, 14, 13, 7, 4, 4, 0, 0, DI
0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 15, 12, 6, 0, 1, 1, 1, 1, 9, 17, 13, 33, 17, 21, 21, 6, 9, 5, 6, 3, 3, 4, 10, 4, 29, 31, 28, 14, 13, 8, 4, 2, 0, 5, 6, 1, 7, 4, 27, 34, 34, 20, 31, 54, 47, 34, 10, 15, 10, 24, 33, 19, 22, 18, 32, 17, 2, 29, 38, 31, 32, 6, 39, 33, 35, 24, 16, 40, 29, 7, 26, 31, 43, 22, 41, 12, 41, 42, 36, 27, 15, 34, 31, 8, 8, 20, 35, 27, 32, 10, 31, 23, 34, 23, 8, 36, 32, 13, 9, 11, 8, 22, 18, 5, 30, 8, 10, 15, 7, 30, 36, 15, 5, 10, 19, 34, 33, 30, 39, 24, 8, 16, 16, 39, 18, 24, 9, 5, 15, 35, 32, 34, 42, 20, 11, 15, 23, 39, 8, 29, 9, 12, 5, 38, 40, 33, 41, 16, 3, 14, 29, 8, 10, 29, 14, 5, 25, 37, 34, 30, 35, 19, 12, 6, 36, 6, 25, 35, 14, 12, 15, 15, 22, 17, 20, 8, 14, 18, 8, 38, 14, 0, 6, 4, 4, 9, 17, 18, 9, 7, 2, 8, 0, 3, DI
0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 18, 3, 14, 12, 17, 14, 18, 12, 19, 8, 2, 15, 4, 7, 13, 3, 12, 5, 10, 12, 14, 15, 15, 26, 12, 7, 3, 2, 9, 5, 6, 1, 0, 3, 4, 10, 16, 7, 16, 3, 0, 1, 15, 24, 20, 15, 9, 5, 22, 8, 10, 4, 28, 2, 0, 3, 20, 35, 50, 41, 25, 28, 33, 49, 48, 40, 16, 2, 17, 13, 13, 30, 26, 18, 45, 10, 40, 25, 34, 27, 23, 21, 24, 18, 10, 13, 15, 27, 42, 2, 28, 17, 25, 14, 25, 28, 39, 21, 11, 14, 4, 10, 28, 6, 22, 4, 5, 4, 37, 30, 17, 27, 12, 12, 8, 35, 17, 5, 27, 13, 13, 5, 40, 16, 0, 37, 7, 8, 30, 21, 39, 37, 45, 19, 11, 33, 21, 0, 0, 28, 8, 12, 14, 16, 19, 26, 21, 7, 17, 34, 2, 0, 7, 24, 10, 10, 13, 47, 18, 16, 36, 37, 22, 27, 6, 0, 11, 13, 18, 10, 16, 20, 25, 29, 21, 26, 13, 28, 10, 0, 12, 32, 8, 24, 22, 10, 31, 37, 24, 25, 9, 22, 10, 5, DI
0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 17, 1, 4, 5, 10, 2, 3, 1, 3, 13, 27, 20, 2, 5, 10, 5, 10, 7, 7, 4, 7, 11, 10, 0, 32, 9, 0, 0, 11, 6, 4, 3, 1, 10, 3, 3, 12, 1, 29, 7, 0, 1, 15, 17, 6, 16, 3, 11, 17, 4, 11, 4, 21, 1, 21, 7, 29, 44, 48, 34, 28, 25, 40, 48, 45, 42, 13, 0, 34, 30, 6, 33, 28, 17, 37, 21, 29, 23, 36, 39, 30, 8, 28, 35, 12, 15, 23, 31, 26, 7, 32, 20, 26, 5, 19, 18, 19, 28, 13, 8, 9, 16, 24, 8, 24, 4, 4, 3, 26, 46, 0, 37, 20, 5, 10, 22, 9, 4, 24, 13, 9, 9, 35, 26, 0, 0, 30, 4, 27, 29, 33, 42, 41, 12, 6, 23, 29, 0, 0, 1, 25, 10, 10, 14, 25, 31, 23, 12, 12, 19, 26, 1, 1, 2, 11, 11, 7, 53, 36, 37, 55, 45, 22, 14, 17, 4, 10, 14, 16, 13, 8, 21, 35, 35, 28, 10, 18, 31, 5, 3, 8, 7, 13, 14, 28, 13, 19, 39, 14, 21, 8, 29, 7, 1, DI
0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 12, 1, 7, 4, 6, 2, 4, 1, 4, 8, 22, 18, 5, 4, 11, 4, 9, 9, 10, 6, 6, 14, 9, 1, 29, 8, 0, 1, 15, 4, 4, 3, 1, 7, 2, 7, 6, 3, 25, 7, 0, 1, 15, 17, 7, 19, 6, 5, 25, 6, 7, 0, 14, 0, 3, 6, 32, 36, 50, 37, 25, 27, 37, 46, 49, 45, 22, 1, 28, 28, 15, 31, 27, 15, 43, 17, 32, 23, 34, 34, 33, 7, 46, 20, 15, 13, 20, 30, 27, 2, 31, 24, 23, 2, 19, 18, 27, 25, 15, 10, 7, 17, 21, 4, 24, 1, 6, 3, 24, 43, 6, 38, 15, 12, 9, 31, 7, 2, 23, 18, 10, 5, 29, 30, 0, 13, 17, 13, 20, 29, 39, 43, 47, 14, 10, 20, 33, 0, 0, 4, 25, 10, 9, 24, 25, 30, 27, 15, 9, 25, 28, 4, 1, 6, 18, 18, 12, 53, 34, 37, 53, 45, 24, 16, 19, 6, 12, 11, 15, 8, 2, 25, 32, 38, 26, 13, 22, 27, 3, 4, 8, 4, 9, 21, 22, 8, 21, 32, 12, 21, 9, 34, 2, 5, DI
0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 19, 14, 14, 17, 21, 14, 12, 11, 18, 16, 18, 25, 4, 9, 12, 18, 19, 20, 14, 13, 13, 17, 26, 19, 14, 28, 19, 14, 12, 18, 24, 18, 9, 12, 16, 25, 28, 9, 13, 31, 49, 26, 14, 14, 23, 24, 23, 22, 20, 29, 37, 32, 29, 51, 47, 29, 34, 49, 44, 35, 24, 26, 29, 33, 23, 29, 43, 35, 34, 13, 31, 28, 13, 15, 38, 8, 44, 20, 24, 18, 35, 19, 30, 16, 21, 34, 41, 35, 31, 14, 21, 34, 37, 29, 17, 23, 39, 14, 17, 20, 18, 21, 28, 11, 28, 25, 7, 13, 14, 32, 36, 17, 15, 15, 18, 22, 24, 0, 17, 27, 12, 23, 21, 41, 22, 35, 16, 21, 15, 32, 32, 12, 55, 20, 21, 23, 12, 33, 1, 37, 14, 21, 24, 31, 30, 22, 33, 13, 27, 23, 10, 29, 2, 35, 9, 27, 19, 32, 48, 30, 60, 48, 26, 24, 8, 30, 9, 28, 20, 18, 25, 14, 29, 37, 19, 10, 18, 12, 36, 10, 4, 7, 34, 20, 21, 29, 21, 41, 10, 21, 27, 18, 29, 8, DI
0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 16, 14, 18, 14, 12, 8, 7, 18, 11, 4, 30, 3, 10, 13, 18, 15, 23, 12, 9, 12, 12, 28, 20, 7, 30, 15, 20, 9, 10, 19, 25, 8, 15, 14, 17, 22, 8, 9, 28, 39, 32, 12, 13, 26, 25, 19, 21, 21, 37, 40, 33, 31, 39, 37, 35, 37, 46, 39, 38, 21, 17, 31, 19, 17, 21, 35, 35, 37, 16, 35, 21, 30, 8, 44, 4, 45, 20, 38, 18, 40, 17, 35, 11, 15, 37, 44, 41, 31, 5, 21, 30, 39, 29, 15, 25, 35, 14, 8, 12, 4, 18, 33, 11, 30, 26, 7, 5, 17, 34, 32, 10, 14, 13, 12, 24, 25, 1, 12, 25, 5, 13, 20, 39, 19, 35, 8, 20, 6, 31, 29, 11, 51, 33, 23, 17, 14, 29, 0, 40, 9, 19, 17, 33, 23, 21, 20, 17, 18, 20, 10, 35, 1, 31, 10, 22, 18, 33, 42, 42, 54, 48, 17, 28, 4, 33, 4, 25, 15, 17, 16, 11, 29, 34, 34, 6, 17, 17, 33, 9, 4, 3, 35, 18, 16, 25, 20, 35, 14, 11, 21, 13, 28, 5, DI
