@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 28, 35, 0, 2, 14, 5, 7, 12, 16, 49, 43, 33, 0, 3, 5, 5, 3, 8, 4, 37, 37, 43, 57, 68, 13, 5, 46, 56, 48, 24, 38, 22, 24, 34, 8, 11, 19, 48, 17, 34, 40, 13, 23, 44, 32, 17, 42, 40, 33, 45, 21, 15, 3, 10, 15, 8, 18, 6, 0, 37, 30, 10, 6, 6, 49, 16, 41, 0, 4, 45, 26, 42, 0, 4, 26, 24, 19, 7, 10, 46, 41, 30, 7, 2, 19, 51, 30, 4, 37, 36, 30, 25, 35, 0, 13, 22, 29, 4, 48, 39, SU
0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 0, 6, 9, 14, 10, 14, 20, 31, 32, 21, 8, 1, 10, 15, 3, 22, 17, 27, 29, 29, 51, 65, 14, 12, 50, 50, 49, 24, 43, 17, 32, 38, 16, 16, 30, 50, 22, 35, 21, 12, 28, 56, 34, 25, 41, 41, 26, 47, 23, 13, 11, 7, 29, 11, 25, 0, 4, 41, 37, 19, 10, 17, 58, 28, 56, 1, 13, 40, 39, 31, 5, 7, 15, 18, 9, 13, 18, 72, 43, 24, 15, 27, 37, 45, 62, 28, 45, 52, 53, 33, 36, 1, 14, 14, 16, 18, 43, 53, SU
0, 0, 0, 0, 0, 0, 0, 0, 29, 32, 3, 14, 17, 13, 27, 23, 15, 45, 35, 14, 14, 17, 12, 17, 13, 30, 18, 22, 34, 25, 39, 56, 21, 12, 40, 37, 49, 27, 33, 23, 28, 35, 26, 14, 25, 46, 27, 43, 39, 19, 26, 50, 52, 23, 35, 60, 46, 35, 42, 17, 6, 15, 25, 13, 23, 1, 3, 32, 40, 13, 11, 4, 44, 16, 44, 1, 9, 26, 45, 20, 3, 7, 30, 32, 26, 7, 8, 56, 54, 41, 9, 4, 16, 42, 35, 19, 25, 59, 42, 41, 28, 1, 23, 25, 37, 15, 45, 52, SU
0, 0, 0, 0, 0, 0, 0, 0, 38, 14, 20, 19, 26, 40, 15, 11, 4, 20, 16, 18, 36, 6, 37, 29, 0, 5, 12, 37, 25, 24, 0, 43, 39, 39, 18, 26, 12, 40, 34, 7, 44, 70, 75, 32, 79, 75, 46, 14, 29, 12, 59, 54, 69, 27, 32, 58, 54, 4, 29, 0, 10, 9, 36, 44, 17, 13, 10, 20, 28, 4, 3, 2, 69, 23, 45, 1, 8, 20, 25, 2, 6, 14, 30, 52, 15, 9, 2, 27, 18, 0, 29, 39, 51, 58, 49, 41, 21, 36, 0, 12, 31, 26, 35, 28, 17, 27, 25, 28, AN
0, 0, 0, 0, 0, 0, 0, 0, 41, 24, 19, 34, 29, 47, 17, 16, 11, 36, 13, 24, 42, 3, 26, 35, 0, 10, 7, 49, 17, 19, 1, 44, 27, 50, 15, 37, 20, 41, 28, 14, 49, 74, 63, 36, 72, 83, 47, 27, 26, 17, 54, 63, 58, 30, 45, 55, 45, 20, 30, 3, 26, 13, 25, 48, 23, 28, 24, 15, 32, 1, 2, 3, 67, 8, 57, 0, 6, 27, 24, 8, 6, 17, 26, 58, 17, 8, 5, 42, 20, 0, 26, 39, 57, 54, 61, 35, 15, 43, 7, 7, 24, 25, 29, 25, 22, 24, 32, 12, AN
0, 0, 0, 0, 0, 0, 0, 0, 32, 5, 9, 34, 28, 39, 24, 17, 6, 16, 18, 22, 31, 18, 51, 28, 8, 21, 10, 32, 11, 27, 15, 51, 21, 12, 16, 37, 12, 53, 27, 23, 48, 58, 73, 12, 69, 56, 41, 29, 17, 16, 33, 31, 52, 20, 45, 38, 49, 12, 24, 0, 9, 6, 43, 17, 36, 6, 16, 28, 24, 0, 3, 29, 73, 27, 57, 12, 1, 33, 30, 1, 13, 24, 30, 51, 6, 35, 2, 20, 26, 1, 37, 28, 70, 54, 67, 25, 20, 28, 4, 11, 40, 34, 31, 35, 16, 34, 26, 33, DI
0, 0, 0, 0, 0, 0, 0, 0, 26, 9, 17, 28, 30, 45, 24, 25, 10, 10, 29, 25, 28, 14, 53, 28, 7, 22, 14, 44, 4, 25, 9, 33, 21, 8, 11, 30, 16, 48, 25, 29, 52, 77, 64, 13, 73, 66, 46, 20, 11, 26, 49, 36, 60, 31, 49, 40, 54, 7, 22, 9, 14, 9, 45, 15, 30, 8, 21, 19, 14, 0, 2, 26, 73, 22, 62, 10, 10, 34, 28, 0, 11, 28, 37, 56, 8, 34, 8, 17, 21, 1, 31, 38, 70, 56, 59, 35, 20, 21, 4, 9, 35, 41, 33, 36, 25, 36, 21, 37, DI
0, 0, 0, 0, 0, 0, 0, 0, 28, 37, 25, 26, 27, 36, 18, 25, 20, 39, 26, 44, 37, 13, 43, 24, 7, 26, 20, 57, 32, 39, 30, 36, 12, 3, 22, 46, 34, 47, 45, 41, 33, 61, 68, 15, 61, 71, 31, 39, 22, 26, 45, 77, 57, 35, 42, 71, 36, 27, 42, 19, 6, 10, 35, 54, 26, 9, 15, 30, 39, 19, 6, 9, 55, 39, 42, 3, 8, 35, 36, 9, 4, 8, 22, 31, 8, 7, 3, 47, 10, 30, 13, 25, 46, 43, 39, 18, 20, 32, 0, 21, 38, 14, 18, 35, 10, 16, 37, 46, FE
0, 0, 0, 0, 0, 0, 0, 0, 34, 11, 28, 11, 20, 33, 6, 12, 12, 32, 15, 26, 33, 6, 43, 2, 0, 17, 12, 41, 23, 32, 34, 17, 8, 2, 9, 47, 35, 51, 42, 21, 43, 78, 64, 8, 78, 70, 38, 39, 35, 15, 62, 78, 69, 22, 38, 73, 38, 16, 32, 5, 6, 8, 53, 31, 19, 6, 13, 27, 30, 15, 5, 6, 62, 32, 34, 0, 6, 33, 31, 1, 3, 4, 29, 38, 9, 3, 2, 26, 13, 17, 7, 5, 44, 52, 52, 14, 14, 23, 0, 23, 33, 6, 10, 44, 22, 12, 23, 38, FE
0, 0, 1, 0, 0, 0, 0, 0, 29, 20, 23, 25, 19, 42, 13, 10, 25, 32, 25, 35, 33, 3, 22, 12, 0, 8, 2, 46, 35, 34, 2, 9, 3, 3, 2, 30, 27, 51, 52, 25, 45, 74, 77, 21, 58, 65, 28, 42, 29, 15, 38, 51, 45, 29, 44, 53, 48, 24, 44, 2, 7, 2, 31, 32, 40, 4, 11, 25, 35, 3, 2, 22, 59, 36, 57, 27, 0, 24, 39, 6, 7, 29, 35, 57, 38, 48, 5, 29, 21, 8, 41, 44, 74, 77, 70, 50, 28, 34, 0, 15, 41, 8, 4, 1, 11, 21, 34, 26, HA
0, 0, 1, 0, 0, 0, 0, 0, 36, 19, 29, 30, 22, 43, 12, 13, 22, 36, 30, 28, 41, 6, 28, 12, 0, 11, 9, 56, 28, 32, 5, 15, 5, 4, 0, 21, 15, 50, 50, 23, 37, 59, 64, 15, 65, 62, 30, 38, 30, 18, 54, 64, 65, 24, 56, 64, 49, 31, 44, 7, 14, 4, 25, 49, 20, 0, 8, 29, 39, 10, 4, 18, 74, 8, 55, 22, 1, 32, 43, 10, 4, 23, 8, 55, 25, 44, 6, 32, 10, 15, 33, 34, 81, 82, 76, 28, 32, 39, 0, 21, 43, 3, 5, 9, 6, 30, 34, 32, HA
0, 0, 0, 0, 0, 0, 0, 0, 36, 19, 24, 25, 23, 43, 19, 9, 32, 32, 25, 28, 40, 10, 35, 2, 2, 8, 6, 40, 24, 19, 2, 15, 11, 6, 2, 29, 15, 43, 36, 16, 45, 75, 74, 11, 79, 64, 33, 39, 40, 13, 64, 73, 69, 30, 54, 70, 56, 25, 17, 2, 10, 8, 49, 40, 32, 6, 17, 30, 35, 0, 8, 11, 61, 31, 49, 3, 11, 39, 22, 10, 5, 15, 39, 36, 15, 7, 2, 40, 33, 0, 3, 22, 52, 45, 43, 24, 1, 32, 4, 14, 12, 14, 25, 37, 20, 29, 2, 27, NE
0, 0, 0, 0, 0, 0, 0, 0, 28, 15, 20, 21, 16, 39, 14, 8, 26, 26, 19, 26, 33, 7, 33, 3, 0, 5, 4, 34, 34, 25, 4, 23, 6, 2, 2, 28, 18, 47, 44, 5, 44, 74, 79, 7, 82, 60, 30, 35, 36, 10, 56, 62, 66, 33, 47, 70, 57, 23, 38, 0, 5, 3, 53, 37, 22, 8, 15, 26, 33, 6, 7, 7, 62, 45, 37, 1, 9, 35, 28, 8, 4, 13, 34, 26, 7, 5, 2, 38, 27, 11, 2, 15, 48, 40, 37, 25, 0, 28, 0, 22, 11, 16, 24, 37, 14, 22, 4, 21, NE
0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 22, 38, 26, 44, 34, 7, 27, 32, 23, 32, 30, 18, 38, 19, 3, 18, 2, 50, 32, 32, 2, 37, 14, 34, 29, 41, 12, 49, 49, 13, 33, 72, 67, 41, 60, 43, 19, 38, 25, 6, 50, 55, 48, 39, 40, 58, 43, 33, 41, 0, 7, 10, 25, 66, 32, 7, 11, 26, 29, 11, 1, 1, 59, 40, 52, 1, 1, 37, 40, 0, 2, 18, 10, 24, 19, 20, 2, 37, 21, 7, 17, 30, 45, 54, 46, 19, 21, 39, 0, 19, 36, 15, 10, 32, 5, 23, 40, 15, SA
0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 32, 24, 31, 49, 23, 15, 12, 21, 23, 33, 25, 21, 51, 11, 5, 14, 14, 35, 34, 34, 3, 33, 29, 20, 31, 30, 7, 43, 31, 32, 36, 69, 74, 36, 66, 57, 29, 32, 34, 12, 49, 54, 67, 28, 40, 57, 43, 21, 34, 7, 16, 7, 52, 50, 14, 9, 19, 31, 23, 13, 4, 12, 75, 35, 45, 2, 3, 35, 18, 21, 14, 17, 20, 43, 25, 33, 4, 29, 0, 27, 47, 35, 48, 65, 58, 33, 23, 26, 0, 28, 34, 22, 32, 44, 14, 14, 36, 37, SA
0, 0, 0, 0, 0, 0, 0, 0, 25, 19, 4, 5, 0, 0, 1, 3, 16, 26, 27, 21, 7, 23, 1, 0, 9, 6, 10, 23, 25, 16, 15, 24, 8, 11, 10, 8, 12, 33, 15, 33, 60, 51, 26, 24, 42, 53, 38, 49, 42, 43, 45, 52, 69, 43, 57, 59, 41, 57, 31, 51, 13, 13, 66, 33, 26, 19, 10, 70, 14, 65, 8, 36, 69, 16, 49, 17, 30, 44, 0, 43, 45, 20, 37, 46, 43, 18, 40, 12, 2, 37, 49, 43, 64, 48, 44, 46, 28, 8, 0, 7, 35, 34, 27, 17, 28, 41, 30, 10, AN
0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 4, 4, 3, 0, 0, 0, 19, 24, 27, 19, 4, 18, 2, 1, 5, 12, 7, 26, 21, 18, 19, 38, 8, 13, 17, 12, 23, 34, 23, 38, 57, 44, 27, 30, 43, 64, 33, 54, 31, 53, 32, 50, 67, 36, 48, 59, 46, 52, 21, 54, 13, 22, 65, 23, 28, 21, 8, 70, 0, 56, 20, 44, 65, 13, 56, 20, 41, 22, 0, 36, 41, 12, 23, 42, 21, 21, 27, 17, 0, 35, 45, 39, 42, 38, 34, 34, 42, 21, 0, 3, 53, 21, 17, 16, 25, 37, 35, 8, AN
0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 8, 17, 20, 0, 5, 20, 24, 31, 24, 0, 12, 28, 2, 11, 9, 22, 22, 15, 23, 5, 21, 21, 18, 16, 10, 13, 24, 28, 13, 38, 45, 67, 35, 13, 66, 71, 43, 36, 25, 33, 63, 57, 66, 35, 72, 48, 59, 41, 25, 24, 10, 27, 51, 18, 35, 34, 33, 59, 27, 34, 9, 43, 78, 14, 64, 13, 14, 70, 7, 34, 46, 34, 22, 42, 32, 41, 34, 45, 0, 33, 41, 48, 36, 54, 57, 30, 54, 14, 0, 23, 56, 44, 38, 57, 32, 31, 55, 17, DI
0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 13, 17, 1, 0, 1, 14, 15, 30, 28, 7, 17, 42, 12, 0, 16, 17, 26, 15, 23, 5, 29, 28, 10, 11, 7, 10, 29, 29, 22, 26, 50, 71, 42, 12, 50, 76, 47, 29, 24, 37, 58, 52, 66, 31, 57, 61, 56, 44, 30, 30, 18, 29, 59, 25, 40, 20, 21, 59, 33, 40, 14, 34, 71, 35, 55, 23, 23, 55, 10, 30, 53, 25, 27, 26, 29, 34, 44, 40, 0, 36, 48, 47, 48, 56, 62, 28, 58, 13, 0, 12, 67, 40, 31, 64, 30, 38, 56, 18, DI
0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 24, 10, 18, 4, 13, 15, 41, 0, 18, 13, 6, 25, 5, 8, 9, 30, 19, 27, 28, 3, 22, 24, 24, 23, 15, 26, 22, 24, 23, 40, 44, 78, 39, 7, 66, 65, 55, 30, 7, 39, 57, 51, 70, 46, 67, 63, 49, 52, 11, 53, 33, 28, 59, 54, 30, 31, 29, 66, 24, 54, 6, 10, 69, 24, 32, 0, 17, 55, 21, 50, 37, 22, 39, 45, 41, 20, 26, 53, 0, 22, 45, 32, 40, 42, 45, 19, 26, 46, 0, 24, 31, 24, 22, 24, 26, 21, 31, 23, FE
0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 14, 17, 25, 7, 18, 22, 30, 8, 14, 4, 14, 32, 18, 26, 32, 31, 15, 22, 23, 12, 52, 40, 14, 11, 30, 55, 39, 21, 18, 20, 26, 67, 40, 5, 55, 56, 46, 43, 19, 17, 53, 49, 68, 46, 58, 52, 51, 57, 2, 30, 28, 21, 63, 46, 26, 27, 26, 65, 22, 44, 8, 16, 81, 36, 34, 0, 1, 73, 24, 52, 37, 14, 35, 35, 34, 6, 15, 58, 4, 22, 50, 23, 42, 50, 41, 14, 21, 51, 0, 14, 31, 25, 31, 24, 40, 16, 26, 23, FE
0, 0, 0, 0, 0, 0, 0, 0, 22, 14, 8, 19, 0, 0, 4, 7, 15, 30, 26, 13, 13, 26, 6, 0, 1, 11, 9, 26, 19, 7, 19, 20, 14, 10, 13, 8, 9, 44, 19, 33, 48, 71, 23, 14, 48, 60, 52, 34, 8, 36, 62, 71, 62, 31, 66, 62, 51, 47, 37, 39, 15, 26, 58, 28, 33, 29, 22, 65, 39, 48, 14, 46, 41, 7, 49, 43, 20, 64, 9, 74, 27, 7, 40, 51, 24, 16, 41, 58, 0, 63, 46, 58, 55, 45, 63, 48, 45, 28, 0, 39, 47, 35, 33, 48, 33, 11, 49, 22, HA
0, 0, 0, 0, 0, 0, 0, 0, 16, 13, 4, 18, 2, 0, 5, 11, 20, 33, 28, 9, 10, 30, 10, 0, 3, 10, 14, 21, 23, 11, 11, 20, 16, 18, 15, 7, 15, 27, 21, 28, 51, 72, 26, 16, 54, 63, 62, 33, 12, 33, 55, 74, 65, 29, 66, 70, 49, 50, 19, 39, 9, 20, 60, 30, 28, 27, 24, 64, 27, 55, 17, 48, 55, 15, 50, 42, 20, 67, 5, 75, 20, 5, 22, 45, 25, 18, 52, 55, 0, 50, 54, 59, 65, 59, 77, 40, 38, 35, 0, 25, 47, 26, 20, 31, 11, 22, 50, 18, HA
0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 7, 15, 1, 0, 5, 11, 14, 32, 30, 12, 9, 30, 14, 0, 13, 14, 11, 16, 17, 8, 20, 10, 4, 12, 8, 5, 27, 25, 19, 36, 39, 80, 36, 23, 64, 74, 50, 20, 18, 18, 61, 59, 62, 29, 58, 60, 54, 31, 17, 33, 14, 17, 56, 31, 34, 18, 14, 55, 22, 39, 8, 23, 75, 16, 51, 6, 2, 64, 8, 30, 36, 16, 46, 39, 25, 15, 21, 39, 0, 21, 37, 32, 48, 53, 56, 25, 30, 29, 0, 9, 35, 6, 33, 47, 28, 14, 24, 17, NE
0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 6, 14, 0, 0, 1, 10, 5, 30, 30, 7, 8, 31, 11, 1, 14, 7, 18, 15, 14, 13, 34, 15, 1, 12, 5, 7, 33, 21, 15, 34, 36, 74, 40, 12, 71, 73, 45, 23, 21, 13, 51, 58, 66, 25, 55, 56, 51, 25, 23, 20, 10, 12, 63, 33, 34, 17, 14, 53, 30, 27, 8, 21, 78, 26, 47, 1, 0, 72, 9, 30, 41, 14, 37, 34, 26, 9, 21, 40, 0, 16, 37, 31, 45, 56, 45, 29, 33, 31, 0, 7, 25, 3, 37, 51, 29, 16, 28, 9, NE
0, 0, 0, 0, 0, 0, 0, 0, 25, 17, 13, 17, 27, 3, 12, 19, 26, 24, 28, 6, 12, 30, 6, 12, 11, 24, 21, 16, 24, 7, 11, 26, 31, 28, 20, 20, 17, 22, 18, 16, 46, 68, 46, 23, 63, 65, 37, 39, 14, 41, 63, 60, 69, 43, 62, 47, 52, 54, 16, 46, 18, 18, 58, 45, 28, 39, 24, 57, 19, 51, 15, 11, 67, 15, 47, 6, 15, 67, 2, 46, 38, 44, 47, 41, 41, 42, 46, 42, 0, 37, 47, 28, 38, 40, 62, 27, 60, 16, 0, 10, 59, 40, 39, 46, 31, 27, 52, 20, SA
0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 12, 13, 21, 1, 4, 11, 26, 24, 29, 3, 5, 26, 7, 13, 13, 15, 10, 14, 26, 5, 15, 25, 24, 27, 10, 15, 12, 22, 20, 34, 40, 70, 43, 23, 58, 65, 34, 37, 2, 53, 61, 60, 67, 36, 61, 50, 41, 58, 14, 47, 11, 16, 59, 52, 22, 31, 19, 71, 15, 51, 7, 6, 70, 17, 38, 1, 10, 66, 0, 41, 38, 35, 36, 40, 40, 35, 35, 37, 0, 42, 34, 31, 30, 44, 51, 24, 51, 17, 0, 13, 57, 42, 35, 41, 33, 23, 49, 18, SA
0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 13, 4, 0, 0, 0, 0, 2, 19, 5, 9, 4, 6, 0, 0, 0, 1, 5, 13, 47, 13, 10, 13, 2, 3, 4, 16, 12, 18, 38, 26, 62, 75, 49, 14, 47, 69, 75, 38, 19, 3, 29, 22, 52, 28, 40, 36, 23, 7, 5, 1, 3, 19, 45, 12, 38, 7, 8, 6, 2, 0, 16, 23, 44, 13, 47, 36, 17, 4, 0, 8, 7, 5, 29, 69, 11, 21, 8, 28, 0, 1, 10, 35, 60, 64, 62, 15, 5, 18, 0, 5, 8, 33, 36, 62, 27, 30, 18, 17, AN
0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 6, 1, 0, 0, 0, 4, 17, 10, 16, 22, 6, 2, 0, 0, 0, 0, 2, 21, 55, 3, 10, 27, 1, 4, 0, 8, 7, 16, 45, 15, 53, 70, 46, 17, 57, 63, 70, 25, 25, 3, 18, 10, 48, 29, 29, 23, 15, 46, 7, 0, 1, 17, 45, 7, 43, 3, 4, 7, 4, 3, 10, 21, 51, 33, 47, 30, 22, 4, 0, 4, 0, 10, 26, 75, 15, 11, 15, 14, 0, 1, 1, 39, 43, 48, 53, 10, 12, 14, 4, 8, 8, 23, 39, 40, 20, 30, 30, 31, AN
0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 13, 7, 1, 3, 0, 4, 13, 14, 22, 19, 4, 11, 7, 0, 7, 6, 11, 13, 18, 18, 14, 26, 2, 1, 2, 11, 9, 14, 25, 36, 51, 58, 55, 27, 47, 66, 57, 16, 25, 25, 19, 26, 48, 25, 45, 41, 48, 32, 17, 27, 11, 19, 53, 12, 39, 16, 9, 18, 2, 7, 3, 28, 47, 32, 50, 27, 17, 20, 0, 1, 2, 9, 23, 33, 6, 28, 8, 32, 0, 2, 8, 35, 42, 57, 63, 12, 9, 31, 0, 7, 28, 20, 34, 38, 46, 13, 38, 13, DI
0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 2, 0, 5, 7, 2, 3, 13, 14, 24, 17, 2, 8, 5, 1, 6, 8, 9, 13, 13, 18, 7, 12, 7, 5, 2, 7, 3, 17, 17, 28, 50, 57, 53, 26, 55, 54, 59, 15, 36, 7, 37, 41, 59, 24, 41, 61, 47, 40, 19, 4, 8, 43, 53, 7, 46, 18, 5, 12, 19, 18, 2, 49, 52, 52, 49, 29, 8, 4, 0, 7, 1, 13, 18, 22, 8, 37, 6, 2, 0, 0, 2, 49, 36, 54, 59, 17, 4, 14, 0, 0, 22, 28, 37, 32, 46, 25, 12, 6, DI
0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 7, 24, 29, 36, 39, 42, 33, 23, 31, 12, 2, 16, 33, 37, 1, 11, 10, 25, 28, 15, 47, 48, 23, 2, 26, 17, 2, 20, 22, 19, 28, 40, 51, 10, 42, 70, 45, 45, 25, 21, 64, 69, 62, 22, 49, 73, 56, 31, 40, 19, 4, 23, 74, 35, 14, 33, 5, 39, 24, 33, 10, 13, 64, 52, 38, 9, 1, 43, 13, 32, 5, 14, 13, 6, 13, 14, 7, 50, 0, 14, 4, 33, 39, 57, 45, 8, 1, 24, 0, 20, 12, 25, 35, 35, 33, 22, 20, 4, FE
0, 0, 0, 0, 0, 0, 0, 0, 30, 7, 6, 21, 27, 39, 43, 37, 29, 20, 31, 15, 11, 27, 26, 27, 4, 30, 18, 15, 23, 19, 47, 50, 13, 5, 27, 56, 52, 17, 20, 12, 36, 48, 37, 6, 41, 35, 12, 49, 35, 18, 68, 66, 58, 28, 45, 76, 53, 24, 44, 5, 6, 14, 82, 27, 10, 31, 9, 34, 33, 20, 5, 11, 61, 38, 33, 7, 1, 41, 7, 21, 1, 26, 32, 26, 18, 14, 7, 36, 0, 9, 6, 40, 37, 37, 36, 21, 3, 6, 0, 16, 29, 14, 54, 57, 44, 26, 16, 6, FE
0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 5, 4, 3, 2, 0, 1, 17, 20, 0, 4, 2, 7, 3, 0, 0, 2, 2, 5, 5, 3, 8, 6, 0, 0, 0, 2, 3, 32, 22, 28, 59, 66, 27, 10, 23, 59, 51, 48, 38, 26, 50, 59, 64, 17, 63, 60, 57, 32, 40, 5, 7, 11, 38, 5, 20, 28, 15, 49, 25, 3, 2, 25, 36, 8, 37, 14, 0, 33, 7, 11, 39, 7, 39, 74, 30, 14, 15, 35, 2, 24, 15, 53, 48, 44, 57, 47, 32, 16, 0, 8, 38, 35, 57, 73, 57, 16, 30, 2, HA
