@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 50, 2, 12, 6, 12, 45, 74, 17, 37, 33, 7, 19, 9, 1, 2, 20, 63, 54, 16, 36, 77, 55, 13, 60, 54, 55, 60, 23, 29, 113, 55, 17, 88, 90, 13, 60, 6, 8, 38, 29, 60, 27, 15, 11, 67, 38, 6, 4, 70, 40, 60, 0, 5, 79, 42, 5, 5, 35, 31, 19, 1, 2, 53, 3, 22, 6, 58, 96, 85, 3, 27, 44, 22, 17, 4, 45, 96, 39, 4, 48, 69, FE
0, 0, 1, 0, 0, 0, 0, 0, 39, 8, 10, 9, 9, 43, 57, 11, 35, 42, 1, 29, 7, 8, 10, 20, 63, 45, 38, 25, 71, 60, 6, 58, 52, 61, 61, 32, 25, 135, 68, 45, 80, 88, 20, 77, 17, 2, 17, 27, 60, 29, 5, 7, 69, 60, 8, 5, 74, 50, 60, 0, 11, 66, 21, 21, 9, 14, 32, 15, 4, 30, 36, 0, 27, 13, 58, 113, 87, 8, 58, 31, 17, 35, 11, 23, 64, 27, 4, 64, 37, FE
0, 0, 0, 0, 0, 0, 0, 0, 36, 26, 15, 16, 20, 34, 69, 17, 43, 47, 6, 37, 26, 18, 14, 21, 62, 29, 63, 30, 66, 70, 12, 60, 64, 46, 45, 55, 30, 111, 72, 30, 67, 92, 28, 51, 38, 8, 47, 31, 59, 24, 36, 20, 72, 69, 19, 15, 85, 50, 70, 7, 11, 62, 21, 38, 28, 21, 29, 23, 39, 12, 62, 8, 30, 47, 76, 97, 82, 53, 29, 46, 8, 18, 23, 29, 24, 21, 16, 55, 47, HA
0, 0, 0, 0, 0, 0, 0, 0, 47, 17, 18, 15, 10, 32, 61, 31, 45, 53, 10, 35, 22, 7, 18, 26, 57, 26, 63, 32, 66, 67, 13, 57, 57, 39, 52, 64, 35, 111, 72, 31, 69, 99, 41, 45, 37, 6, 45, 35, 54, 36, 33, 15, 54, 67, 24, 8, 71, 36, 67, 8, 13, 53, 25, 34, 14, 31, 48, 31, 34, 20, 52, 12, 35, 41, 72, 95, 88, 42, 19, 58, 6, 12, 15, 25, 24, 17, 13, 51, 50, HA
0, 0, 0, 0, 0, 0, 0, 0, 41, 19, 10, 14, 21, 42, 68, 19, 42, 54, 3, 34, 19, 16, 7, 27, 62, 23, 60, 33, 72, 59, 25, 65, 53, 43, 48, 57, 32, 116, 62, 14, 80, 100, 28, 53, 45, 7, 41, 41, 58, 23, 27, 16, 83, 46, 25, 12, 81, 29, 52, 6, 13, 63, 13, 32, 18, 40, 42, 26, 34, 22, 66, 8, 27, 41, 58, 81, 81, 34, 41, 33, 22, 9, 14, 35, 55, 12, 11, 48, 41, HA
0, 0, 0, 0, 0, 0, 0, 0, 46, 5, 9, 3, 2, 31, 61, 17, 39, 47, 6, 26, 10, 7, 13, 21, 60, 47, 45, 32, 65, 61, 10, 66, 56, 43, 61, 41, 30, 127, 62, 26, 71, 97, 21, 45, 11, 0, 32, 24, 52, 30, 9, 14, 71, 61, 13, 6, 75, 46, 61, 2, 9, 61, 25, 28, 8, 26, 34, 22, 4, 2, 61, 0, 30, 11, 55, 84, 74, 3, 36, 31, 14, 10, 6, 28, 71, 23, 2, 53, 34, NE
0, 0, 0, 0, 0, 0, 0, 0, 45, 4, 5, 4, 12, 45, 65, 12, 42, 48, 1, 17, 2, 5, 4, 20, 59, 48, 56, 36, 71, 61, 5, 60, 51, 43, 57, 46, 35, 115, 62, 11, 68, 97, 18, 47, 28, 1, 42, 28, 55, 26, 11, 9, 70, 55, 7, 2, 58, 31, 47, 2, 6, 58, 11, 29, 3, 35, 49, 33, 6, 9, 60, 0, 21, 6, 42, 75, 61, 2, 33, 31, 6, 5, 3, 24, 87, 29, 1, 44, 28, NE
0, 0, 1, 0, 0, 0, 0, 0, 49, 4, 14, 14, 22, 39, 62, 19, 50, 45, 10, 31, 15, 4, 10, 22, 69, 48, 48, 34, 68, 58, 20, 65, 56, 47, 63, 47, 33, 111, 61, 25, 76, 95, 21, 59, 31, 8, 38, 34, 58, 35, 14, 17, 80, 65, 21, 10, 76, 39, 58, 2, 14, 67, 22, 31, 18, 32, 43, 29, 13, 21, 52, 5, 27, 18, 53, 77, 73, 12, 43, 26, 14, 9, 10, 36, 74, 30, 11, 57, 40, NE
0, 0, 0, 0, 0, 0, 0, 0, 13, 50, 3, 18, 12, 49, 62, 12, 48, 56, 12, 40, 39, 11, 5, 25, 68, 51, 62, 31, 54, 43, 16, 55, 59, 57, 47, 57, 22, 125, 80, 40, 62, 87, 22, 59, 49, 9, 23, 36, 62, 30, 12, 21, 76, 51, 26, 13, 85, 55, 55, 3, 16, 79, 14, 40, 14, 25, 18, 8, 9, 40, 57, 13, 41, 26, 73, 88, 46, 5, 54, 24, 5, 16, 10, 41, 71, 3, 17, 68, 25, SA
0, 0, 0, 0, 0, 0, 0, 0, 13, 34, 5, 11, 10, 35, 62, 7, 34, 45, 3, 51, 52, 2, 18, 16, 65, 43, 40, 22, 46, 28, 5, 48, 54, 48, 53, 51, 15, 124, 79, 43, 74, 93, 15, 49, 43, 1, 10, 32, 51, 24, 6, 10, 68, 50, 17, 7, 80, 53, 56, 0, 9, 70, 9, 27, 7, 17, 11, 9, 0, 24, 54, 0, 32, 16, 66, 82, 60, 2, 52, 21, 0, 9, 8, 27, 67, 6, 7, 66, 19, SA
0, 0, 1, 0, 0, 0, 0, 0, 50, 16, 22, 13, 17, 36, 62, 20, 45, 49, 8, 49, 36, 11, 17, 24, 73, 29, 60, 33, 58, 54, 24, 54, 58, 36, 53, 50, 31, 117, 72, 37, 81, 99, 24, 51, 37, 9, 35, 32, 58, 36, 19, 20, 68, 53, 20, 12, 70, 44, 68, 2, 10, 59, 26, 33, 21, 43, 41, 34, 4, 14, 63, 9, 34, 18, 55, 70, 68, 13, 30, 48, 7, 16, 11, 33, 81, 34, 15, 46, 48, SA
0, 0, 1, 0, 0, 0, 0, 0, 37, 14, 10, 0, 7, 41, 59, 8, 48, 49, 0, 35, 8, 0, 22, 34, 61, 40, 36, 33, 52, 45, 3, 36, 28, 63, 56, 30, 27, 132, 62, 25, 74, 107, 16, 76, 20, 1, 16, 13, 60, 27, 14, 5, 77, 65, 8, 1, 64, 53, 63, 1, 5, 82, 33, 22, 4, 19, 22, 13, 4, 22, 49, 1, 31, 5, 50, 121, 103, 1, 52, 11, 4, 9, 2, 24, 81, 51, 3, 59, 11, SU
0, 0, 1, 0, 0, 0, 0, 0, 47, 2, 10, 6, 2, 33, 66, 24, 46, 48, 4, 42, 12, 1, 22, 30, 64, 43, 27, 37, 47, 52, 4, 46, 39, 53, 70, 20, 36, 128, 59, 27, 74, 112, 16, 59, 17, 2, 33, 29, 57, 28, 19, 11, 67, 46, 3, 1, 64, 45, 49, 1, 3, 70, 33, 4, 8, 28, 25, 16, 2, 13, 65, 2, 29, 9, 64, 98, 85, 4, 40, 16, 0, 13, 6, 28, 82, 47, 2, 66, 8, SU
0, 0, 0, 0, 0, 0, 0, 0, 57, 4, 15, 6, 23, 51, 63, 21, 47, 59, 8, 33, 7, 9, 19, 34, 65, 55, 54, 37, 64, 57, 30, 50, 41, 59, 64, 40, 33, 127, 59, 16, 80, 100, 13, 81, 28, 14, 39, 47, 61, 29, 24, 11, 88, 64, 17, 4, 67, 40, 50, 6, 13, 82, 22, 33, 8, 38, 35, 25, 15, 25, 46, 7, 30, 15, 61, 110, 79, 10, 59, 20, 7, 7, 4, 37, 81, 41, 17, 61, 29, SU
0, 0, 0, 0, 0, 0, 0, 0, 2, 57, 0, 2, 20, 23, 15, 6, 43, 30, 16, 3, 3, 12, 4, 6, 8, 38, 31, 23, 64, 58, 48, 78, 76, 21, 37, 48, 33, 70, 44, 8, 53, 65, 28, 45, 34, 5, 21, 20, 23, 20, 19, 1, 40, 25, 5, 1, 30, 29, 55, 6, 7, 44, 30, 19, 7, 45, 44, 18, 27, 11, 58, 28, 53, 5, 45, 113, 93, 10, 9, 60, 14, 35, 23, 3, 34, 27, 5, 55, 38, DI
0, 0, 0, 0, 0, 0, 0, 0, 15, 32, 1, 11, 14, 15, 8, 13, 36, 39, 33, 2, 4, 10, 3, 4, 1, 52, 49, 41, 78, 65, 34, 75, 82, 21, 40, 48, 45, 70, 48, 29, 41, 74, 27, 57, 37, 5, 26, 28, 42, 13, 18, 0, 57, 40, 6, 2, 40, 27, 68, 2, 1, 55, 39, 24, 4, 45, 50, 27, 18, 6, 67, 47, 44, 10, 41, 102, 98, 11, 29, 45, 36, 43, 30, 5, 44, 42, 12, 57, 56, DI
0, 0, 0, 0, 0, 0, 0, 0, 14, 33, 0, 3, 15, 11, 15, 18, 28, 36, 19, 1, 14, 3, 3, 6, 1, 29, 55, 19, 82, 48, 39, 80, 86, 21, 45, 59, 27, 75, 52, 26, 60, 89, 26, 52, 33, 0, 26, 32, 36, 8, 6, 9, 52, 37, 2, 0, 44, 33, 68, 4, 9, 44, 40, 12, 3, 39, 49, 18, 23, 7, 67, 50, 51, 8, 43, 94, 89, 2, 20, 63, 31, 51, 27, 0, 29, 32, 14, 59, 47, DI
0, 0, 0, 0, 0, 0, 0, 0, 43, 48, 21, 15, 13, 25, 15, 44, 20, 73, 29, 16, 18, 12, 9, 21, 13, 44, 50, 42, 81, 76, 26, 83, 87, 42, 50, 58, 33, 79, 61, 14, 71, 96, 43, 72, 36, 13, 25, 21, 46, 52, 19, 20, 70, 40, 19, 6, 56, 55, 78, 10, 44, 43, 44, 9, 28, 36, 63, 44, 42, 53, 64, 66, 17, 12, 89, 117, 108, 28, 63, 58, 68, 52, 4, 21, 65, 53, 46, 69, 62, FE
0, 0, 0, 0, 0, 0, 0, 0, 65, 28, 9, 19, 15, 21, 11, 39, 26, 51, 25, 22, 7, 12, 19, 27, 12, 43, 53, 36, 91, 84, 19, 83, 84, 43, 52, 60, 28, 79, 60, 26, 63, 83, 40, 74, 43, 18, 22, 23, 44, 50, 24, 22, 65, 24, 24, 5, 59, 40, 78, 5, 37, 51, 36, 11, 23, 44, 61, 43, 36, 54, 45, 50, 11, 14, 78, 115, 103, 29, 67, 45, 55, 29, 6, 20, 77, 57, 38, 77, 72, FE
0, 0, 0, 0, 0, 0, 0, 0, 60, 30, 11, 15, 14, 10, 8, 42, 20, 64, 18, 6, 7, 1, 8, 9, 23, 38, 47, 37, 90, 76, 6, 89, 90, 42, 36, 48, 33, 83, 59, 9, 69, 95, 51, 45, 43, 3, 23, 20, 39, 38, 8, 31, 34, 28, 9, 1, 66, 50, 76, 9, 48, 37, 52, 1, 9, 23, 57, 39, 28, 47, 53, 59, 18, 7, 75, 108, 94, 11, 61, 59, 62, 51, 3, 11, 52, 52, 38, 62, 49, FE
0, 0, 0, 0, 0, 0, 0, 0, 6, 48, 12, 14, 9, 15, 16, 37, 24, 38, 30, 6, 2, 6, 1, 6, 5, 40, 49, 28, 74, 61, 4, 49, 82, 35, 57, 56, 20, 81, 55, 19, 54, 87, 35, 69, 42, 8, 20, 33, 53, 14, 21, 1, 73, 53, 9, 8, 72, 56, 65, 0, 16, 66, 56, 13, 17, 47, 38, 40, 25, 54, 53, 60, 44, 10, 36, 48, 45, 17, 44, 58, 42, 68, 15, 11, 31, 17, 46, 76, 73, HA
0, 0, 0, 0, 0, 0, 0, 0, 13, 54, 1, 7, 4, 15, 3, 21, 28, 30, 33, 4, 0, 0, 0, 4, 11, 49, 43, 27, 82, 52, 5, 66, 92, 29, 61, 39, 27, 78, 44, 6, 59, 86, 26, 50, 25, 2, 26, 27, 47, 19, 15, 1, 59, 28, 7, 4, 53, 45, 65, 1, 8, 63, 39, 6, 8, 32, 51, 41, 28, 42, 50, 26, 41, 6, 79, 96, 81, 17, 58, 43, 32, 37, 5, 5, 37, 13, 47, 33, 45, HA
0, 0, 0, 0, 0, 0, 0, 0, 7, 43, 1, 7, 13, 5, 1, 41, 13, 38, 21, 5, 3, 0, 2, 3, 19, 22, 43, 29, 77, 38, 9, 73, 73, 23, 47, 64, 19, 77, 45, 13, 59, 86, 16, 66, 48, 0, 21, 23, 26, 10, 6, 1, 62, 44, 8, 3, 57, 48, 65, 7, 16, 70, 56, 20, 8, 39, 50, 60, 22, 44, 44, 59, 52, 4, 36, 54, 37, 8, 49, 55, 55, 58, 29, 6, 19, 16, 31, 74, 58, HA
0, 0, 0, 0, 0, 0, 0, 0, 15, 46, 1, 14, 14, 14, 3, 35, 23, 44, 24, 8, 19, 9, 10, 9, 12, 37, 55, 38, 75, 61, 9, 62, 87, 29, 64, 62, 20, 91, 53, 13, 61, 100, 26, 74, 49, 3, 11, 33, 37, 23, 13, 8, 71, 52, 9, 7, 62, 60, 67, 6, 20, 66, 49, 17, 14, 32, 45, 21, 17, 44, 42, 54, 38, 12, 43, 36, 60, 18, 51, 63, 50, 70, 26, 16, 38, 31, 40, 64, 57, NE
0, 0, 0, 0, 0, 0, 0, 0, 7, 49, 6, 13, 14, 21, 18, 29, 34, 39, 31, 10, 6, 11, 9, 9, 7, 45, 61, 19, 69, 67, 9, 61, 85, 38, 48, 57, 20, 83, 58, 23, 52, 94, 44, 62, 45, 3, 9, 19, 37, 27, 12, 3, 56, 43, 9, 8, 61, 46, 71, 2, 14, 76, 45, 9, 6, 19, 53, 26, 15, 39, 52, 42, 40, 12, 43, 38, 67, 21, 47, 46, 43, 46, 34, 11, 42, 37, 35, 70, 44, NE
0, 0, 0, 0, 0, 0, 0, 0, 6, 58, 3, 1, 5, 7, 3, 34, 27, 30, 19, 0, 1, 2, 0, 1, 1, 35, 57, 26, 75, 56, 0, 60, 75, 25, 62, 70, 17, 92, 56, 7, 57, 101, 25, 69, 55, 1, 5, 22, 31, 14, 1, 0, 74, 50, 7, 5, 66, 54, 66, 1, 19, 69, 49, 20, 8, 26, 39, 34, 8, 45, 56, 76, 38, 3, 29, 24, 45, 8, 60, 56, 60, 81, 28, 9, 30, 16, 36, 53, 52, NE
0, 0, 0, 0, 0, 0, 0, 0, 5, 49, 0, 5, 12, 12, 3, 25, 24, 28, 32, 5, 1, 3, 3, 5, 5, 42, 46, 35, 84, 63, 0, 72, 78, 26, 53, 47, 27, 76, 58, 10, 52, 98, 32, 60, 35, 4, 23, 19, 26, 22, 1, 7, 57, 27, 3, 3, 62, 65, 87, 0, 11, 68, 25, 10, 3, 17, 46, 28, 9, 38, 46, 24, 43, 10, 43, 13, 49, 17, 42, 29, 29, 46, 11, 6, 35, 30, 26, 47, 24, SA
0, 0, 0, 0, 0, 0, 0, 0, 15, 44, 3, 16, 27, 18, 10, 49, 21, 47, 21, 16, 8, 10, 10, 6, 23, 30, 55, 33, 84, 54, 24, 73, 80, 23, 55, 66, 36, 68, 50, 20, 55, 99, 21, 85, 51, 6, 24, 26, 53, 13, 4, 1, 65, 68, 8, 7, 52, 63, 79, 6, 20, 59, 56, 26, 14, 28, 56, 40, 17, 38, 62, 67, 65, 13, 39, 28, 45, 17, 45, 45, 70, 59, 44, 8, 27, 20, 38, 64, 67, SA
0, 0, 0, 0, 0, 0, 0, 0, 7, 45, 3, 9, 20, 7, 9, 44, 12, 39, 20, 3, 7, 4, 1, 4, 12, 21, 51, 27, 83, 48, 23, 71, 80, 29, 41, 60, 27, 77, 41, 11, 64, 93, 19, 68, 54, 6, 25, 30, 33, 5, 0, 1, 69, 52, 4, 4, 60, 63, 73, 2, 26, 57, 71, 23, 6, 19, 45, 35, 11, 37, 50, 70, 45, 7, 32, 14, 40, 8, 48, 75, 43, 68, 30, 4, 31, 13, 44, 54, 54, SA
0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 10, 6, 24, 27, 11, 33, 32, 27, 36, 16, 20, 3, 42, 39, 10, 56, 50, 39, 73, 37, 5, 27, 51, 23, 54, 51, 38, 111, 57, 16, 64, 111, 32, 73, 54, 4, 10, 35, 34, 9, 0, 3, 51, 49, 9, 9, 63, 63, 68, 9, 11, 74, 59, 31, 9, 28, 67, 30, 23, 14, 78, 64, 51, 5, 53, 79, 78, 9, 31, 62, 41, 55, 35, 5, 54, 36, 17, 69, 70, SU
0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 5, 7, 5, 4, 1, 42, 24, 23, 29, 12, 9, 3, 35, 34, 8, 33, 45, 33, 76, 31, 6, 25, 48, 26, 36, 69, 37, 110, 48, 6, 52, 109, 25, 60, 40, 4, 4, 21, 28, 4, 1, 2, 61, 50, 4, 3, 62, 62, 75, 0, 0, 76, 48, 22, 4, 24, 57, 24, 12, 9, 61, 53, 48, 4, 46, 80, 80, 5, 33, 49, 38, 65, 26, 4, 47, 22, 6, 66, 56, SU
0, 0, 0, 0, 0, 0, 0, 0, 1, 34, 15, 12, 17, 26, 13, 43, 32, 14, 50, 22, 27, 10, 36, 25, 8, 40, 38, 38, 58, 41, 8, 37, 58, 26, 45, 56, 41, 112, 63, 19, 57, 106, 29, 60, 58, 12, 8, 33, 29, 11, 1, 10, 61, 61, 15, 9, 66, 69, 52, 5, 8, 69, 54, 28, 9, 46, 72, 17, 16, 22, 58, 56, 47, 5, 54, 80, 69, 12, 44, 39, 39, 67, 38, 15, 55, 18, 24, 69, 59, SU
0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 21, 40, 80, 56, 30, 39, 38, 16, 1, 25, 38, 44, 39, 33, 33, 53, 25, 42, 74, 62, 26, 65, 86, 65, 38, 36, 22, 74, 60, 15, 50, 72, 60, 38, 26, 21, 32, 38, 34, 36, 22, 25, 40, 35, 28, 9, 73, 38, 67, 3, 44, 34, 9, 13, 16, 60, 65, 49, 19, 54, 47, 1, 11, 26, 59, 58, 60, 26, 77, 61, 6, 30, 27, 17, 38, 16, 48, 51, 20, DI
0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 19, 24, 79, 48, 19, 33, 27, 2, 4, 16, 35, 43, 42, 24, 18, 45, 15, 50, 81, 69, 14, 69, 87, 53, 35, 24, 30, 68, 48, 8, 50, 65, 59, 66, 21, 7, 13, 35, 30, 27, 16, 45, 40, 28, 12, 2, 85, 33, 71, 2, 46, 54, 2, 7, 10, 60, 61, 45, 16, 52, 48, 2, 0, 10, 55, 59, 65, 16, 79, 44, 3, 23, 17, 9, 44, 7, 44, 42, 11, DI
0, 0, 1, 0, 0, 0, 0, 0, 19, 5, 7, 31, 62, 61, 26, 31, 27, 23, 3, 18, 19, 43, 28, 28, 19, 46, 17, 43, 81, 65, 12, 38, 80, 62, 39, 7, 31, 76, 51, 1, 54, 76, 59, 47, 13, 9, 25, 27, 38, 28, 27, 47, 55, 25, 14, 1, 82, 41, 64, 5, 45, 47, 2, 13, 15, 57, 60, 40, 34, 57, 47, 6, 14, 19, 58, 66, 58, 26, 66, 38, 4, 33, 28, 15, 40, 7, 55, 41, 15, DI
0, 0, 0, 0, 0, 0, 0, 0, 44, 16, 33, 35, 87, 52, 29, 38, 50, 44, 3, 24, 31, 51, 36, 31, 35, 66, 27, 48, 98, 59, 35, 38, 87, 68, 50, 20, 28, 82, 55, 17, 56, 84, 57, 50, 15, 14, 33, 30, 35, 34, 25, 29, 50, 26, 26, 9, 79, 32, 73, 2, 42, 32, 6, 13, 12, 63, 76, 50, 11, 45, 43, 11, 12, 25, 61, 66, 59, 13, 57, 52, 0, 31, 17, 25, 40, 24, 55, 43, 29, FE
0, 0, 0, 0, 0, 0, 0, 0, 23, 20, 20, 24, 70, 50, 27, 41, 45, 26, 3, 11, 21, 42, 25, 19, 28, 59, 28, 39, 92, 61, 12, 26, 76, 65, 42, 20, 28, 85, 51, 9, 40, 87, 64, 35, 8, 12, 9, 26, 40, 26, 11, 35, 29, 18, 9, 4, 79, 30, 77, 1, 42, 32, 1, 4, 6, 48, 58, 47, 1, 46, 48, 6, 7, 6, 60, 75, 54, 18, 37, 48, 1, 39, 21, 12, 38, 5, 55, 41, 20, FE
0, 0, 1, 0, 0, 0, 0, 0, 37, 30, 24, 33, 74, 54, 31, 42, 45, 40, 12, 23, 34, 49, 38, 28, 36, 54, 31, 35, 95, 61, 25, 37, 75, 59, 59, 36, 21, 82, 53, 27, 52, 92, 67, 59, 15, 21, 24, 34, 37, 25, 30, 32, 51, 30, 25, 11, 78, 37, 65, 3, 43, 54, 5, 8, 9, 63, 69, 48, 12, 49, 41, 7, 8, 20, 51, 63, 55, 20, 46, 55, 2, 34, 20, 20, 43, 16, 53, 43, 41, FE
0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 10, 10, 72, 47, 11, 41, 46, 25, 0, 19, 17, 33, 19, 9, 23, 48, 14, 45, 67, 42, 4, 39, 71, 62, 52, 22, 23, 80, 56, 8, 52, 81, 54, 48, 9, 10, 19, 28, 30, 26, 14, 25, 50, 10, 12, 4, 73, 47, 90, 3, 27, 37, 5, 2, 9, 40, 43, 21, 18, 44, 35, 0, 3, 12, 53, 82, 68, 19, 50, 63, 0, 15, 7, 4, 18, 4, 46, 41, 30, HA
0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 18, 23, 74, 48, 30, 49, 38, 32, 2, 33, 34, 32, 14, 18, 39, 54, 25, 51, 60, 52, 11, 49, 73, 57, 58, 24, 26, 79, 69, 16, 62, 87, 57, 53, 15, 16, 25, 33, 36, 30, 25, 45, 50, 19, 21, 9, 81, 64, 89, 10, 41, 31, 3, 9, 17, 34, 47, 22, 30, 49, 47, 1, 5, 32, 58, 83, 67, 30, 51, 69, 0, 21, 18, 13, 5, 22, 55, 39, 28, HA
0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 9, 41, 65, 28, 13, 36, 46, 31, 0, 15, 15, 51, 1, 10, 26, 60, 28, 52, 65, 37, 3, 40, 70, 63, 46, 23, 24, 76, 57, 12, 56, 79, 46, 41, 26, 15, 26, 16, 39, 24, 23, 24, 65, 17, 10, 12, 93, 45, 86, 16, 23, 58, 7, 7, 24, 26, 56, 16, 39, 52, 44, 0, 0, 61, 58, 79, 61, 43, 46, 49, 0, 18, 18, 0, 2, 16, 64, 30, 41, HA
0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 17, 14, 65, 44, 23, 35, 42, 22, 7, 52, 35, 33, 16, 20, 29, 64, 19, 45, 51, 45, 6, 36, 73, 51, 52, 17, 26, 88, 63, 17, 55, 100, 35, 72, 19, 18, 20, 31, 41, 29, 12, 11, 74, 27, 18, 9, 82, 51, 80, 17, 18, 62, 9, 4, 15, 42, 45, 25, 9, 47, 41, 8, 4, 11, 51, 70, 62, 22, 58, 54, 0, 28, 8, 9, 27, 11, 39, 67, 19, NE
0, 0, 0, 0, 0, 0, 0, 0, 26, 32, 20, 17, 72, 48, 23, 50, 41, 34, 1, 20, 22, 32, 18, 27, 35, 54, 23, 43, 74, 52, 7, 37, 68, 60, 54, 31, 23, 82, 67, 10, 66, 88, 42, 49, 35, 13, 18, 28, 41, 26, 9, 22, 58, 35, 19, 9, 78, 54, 83, 6, 17, 63, 8, 6, 19, 40, 57, 30, 18, 45, 31, 2, 12, 15, 49, 66, 55, 18, 50, 65, 1, 15, 12, 7, 4, 13, 45, 43, 56, NE
