@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 5, 0, 0, 2, 9, 4, 0, 1, 5, 38, 0, 7, 1, 0, 7, 8, 2, 1, 3, 0, 2, 2, 1, 0, 4, 10, 13, 3, 0, 0, 0, 12, 23, 30, 48, 44, 5, 41, 67, 34, 0, 2, 63, 5, 41, 62, 26, 5, 19, 51, 40, 5, 49, 61, 0, 9, 22, 2, 3, 11, 16, 22, 0, 54, 22, 4, 0, 0, 26, 0, 35, 2, 2, 8, 36, 4, 15, 7, 0, 50, 22, 45, 17, 9, 3, 19, 5, 26, 2, 6, 16, 26, 24, 0, 0, 32, 3, 4, 37, 3, 14, 52, 64, 59, 18, 0, 37, 8, 21, 45, 14, 0, 4, 8, 3, 0, 16, 27, 10, NE
0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 5, 0, 0, 2, 9, 4, 0, 1, 5, 38, 0, 7, 1, 0, 7, 8, 2, 1, 3, 0, 2, 2, 1, 0, 4, 10, 13, 3, 0, 0, 0, 12, 23, 30, 48, 44, 5, 41, 67, 34, 0, 2, 63, 5, 41, 62, 26, 5, 19, 51, 40, 5, 49, 61, 0, 9, 22, 2, 3, 11, 16, 22, 0, 54, 22, 4, 0, 0, 26, 0, 35, 2, 2, 8, 36, 4, 15, 7, 0, 50, 22, 45, 17, 9, 3, 19, 5, 26, 2, 6, 16, 26, 24, 0, 0, 32, 3, 4, 37, 3, 14, 52, 64, 59, 18, 0, 37, 8, 21, 45, 14, 0, 4, 8, 3, 0, 16, 27, 10, SA
0, 0, 0, 0, 0, 0, 0, 0, 8, 37, 6, 0, 2, 1, 1, 0, 2, 2, 11, 35, 7, 17, 1, 0, 5, 34, 18, 0, 2, 0, 39, 0, 1, 9, 14, 7, 12, 19, 6, 1, 0, 38, 31, 24, 10, 31, 10, 43, 37, 10, 2, 0, 50, 25, 31, 58, 21, 4, 13, 58, 42, 4, 32, 56, 6, 4, 19, 0, 1, 9, 13, 16, 0, 41, 24, 1, 0, 0, 26, 0, 37, 0, 3, 9, 40, 3, 15, 5, 0, 58, 47, 70, 6, 4, 6, 34, 11, 32, 1, 4, 14, 21, 11, 0, 1, 38, 5, 3, 36, 4, 3, 39, 17, 30, 0, 0, 40, 12, 7, 10, 25, 0, 27, 35, 29, 0, 15, 23, 12, SU
0, 0, 1, 0, 1, 0, 0, 0, 16, 2, 24, 38, 24, 11, 13, 8, 7, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 7, 0, 0, 0, 0, 10, 23, 3, 3, 1, 0, 32, 78, 47, 15, 36, 62, 59, 17, 16, 7, 0, 34, 65, 47, 29, 38, 61, 69, 32, 27, 20, 8, 32, 37, 19, 24, 12, 32, 36, 1, 6, 33, 4, 0, 0, 30, 15, 22, 46, 8, 0, 15, 48, 12, 4, 39, 40, 71, 70, 23, 54, 15, 5, 26, 12, 9, 36, 29, 55, 60, 44, 45, 34, 10, 7, 48, 18, 28, 42, 40, 46, 41, 5, 22, 36, 5, 18, 33, 26, 11, 53, 56, 11, 8, 23, 17, HA
0, 0, 2, 0, 0, 0, 0, 0, 23, 1, 13, 38, 41, 33, 22, 16, 5, 2, 0, 1, 7, 6, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 6, 0, 0, 0, 0, 0, 8, 3, 2, 3, 0, 21, 64, 40, 18, 38, 74, 66, 12, 12, 17, 0, 17, 70, 48, 27, 31, 63, 70, 24, 32, 13, 12, 36, 50, 21, 26, 18, 29, 28, 0, 17, 30, 18, 0, 0, 21, 15, 19, 21, 0, 2, 7, 43, 19, 6, 16, 40, 75, 69, 31, 23, 17, 4, 23, 20, 1, 32, 15, 23, 29, 30, 27, 14, 26, 0, 44, 2, 30, 43, 50, 45, 31, 21, 8, 27, 6, 6, 44, 22, 10, 39, 33, 2, 2, 37, 4, NE
0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 3, 33, 37, 41, 31, 27, 7, 1, 0, 2, 5, 12, 3, 0, 0, 0, 0, 3, 0, 0, 1, 3, 3, 0, 0, 0, 0, 0, 1, 3, 2, 7, 0, 26, 44, 37, 10, 30, 67, 68, 6, 12, 12, 9, 10, 70, 35, 35, 42, 56, 66, 35, 29, 3, 27, 33, 62, 27, 32, 19, 32, 32, 0, 12, 42, 30, 4, 0, 22, 14, 26, 19, 0, 6, 10, 41, 16, 11, 14, 51, 65, 62, 45, 35, 14, 5, 7, 34, 7, 27, 5, 18, 22, 12, 25, 20, 17, 1, 18, 20, 29, 52, 73, 79, 47, 28, 14, 30, 11, 6, 45, 33, 24, 47, 37, 7, 24, 37, 3, SA
0, 0, 0, 0, 0, 0, 0, 0, 40, 10, 25, 35, 37, 22, 18, 14, 8, 31, 0, 17, 17, 7, 0, 0, 0, 2, 0, 0, 3, 0, 10, 12, 0, 0, 0, 0, 0, 11, 17, 3, 12, 23, 2, 30, 69, 40, 6, 28, 68, 61, 24, 29, 22, 6, 30, 52, 55, 21, 31, 58, 69, 31, 6, 24, 3, 47, 59, 23, 34, 16, 36, 32, 0, 1, 28, 2, 0, 0, 21, 15, 24, 19, 0, 0, 1, 54, 18, 4, 3, 44, 67, 68, 41, 11, 0, 5, 46, 18, 3, 9, 4, 9, 6, 7, 26, 6, 1, 10, 45, 2, 0, 8, 35, 38, 27, 10, 7, 10, 2, 30, 21, 1, 9, 25, 7, 32, 0, 1, 41, SU
0, 0, 0, 0, 0, 0, 0, 0, 52, 18, 6, 5, 10, 7, 17, 4, 5, 12, 16, 37, 7, 0, 2, 0, 0, 0, 0, 11, 1, 24, 35, 31, 0, 0, 0, 0, 0, 0, 1, 0, 33, 42, 32, 34, 41, 45, 3, 4, 45, 40, 25, 37, 48, 22, 29, 30, 39, 29, 27, 45, 45, 12, 48, 41, 22, 10, 40, 23, 12, 17, 31, 36, 3, 44, 23, 39, 1, 11, 41, 1, 10, 30, 0, 6, 35, 26, 31, 7, 40, 40, 50, 47, 41, 32, 3, 43, 4, 48, 20, 42, 35, 36, 34, 34, 42, 15, 38, 1, 53, 21, 21, 11, 25, 23, 12, 35, 37, 13, 0, 20, 26, 6, 22, 32, 31, 22, 11, 42, 0, HA
0, 0, 1, 0, 0, 0, 0, 0, 40, 6, 0, 5, 3, 1, 16, 7, 4, 0, 0, 36, 22, 0, 2, 0, 0, 0, 2, 6, 0, 10, 43, 34, 4, 4, 0, 0, 0, 0, 0, 0, 25, 55, 23, 37, 36, 31, 5, 8, 37, 32, 36, 17, 45, 13, 39, 51, 26, 28, 26, 36, 42, 26, 11, 40, 16, 8, 45, 24, 8, 16, 30, 40, 5, 15, 22, 24, 1, 0, 31, 2, 10, 27, 0, 0, 36, 7, 34, 0, 5, 28, 32, 36, 10, 1, 3, 44, 6, 50, 0, 37, 34, 32, 28, 24, 17, 9, 51, 1, 41, 21, 19, 25, 42, 36, 20, 10, 21, 32, 0, 4, 43, 0, 11, 33, 27, 3, 0, 47, 1, NE
0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 10, 1, 6, 8, 6, 8, 5, 2, 10, 8, 0, 0, 2, 0, 0, 0, 1, 4, 0, 25, 29, 0, 0, 0, 0, 0, 0, 0, 12, 0, 30, 44, 11, 40, 38, 31, 6, 11, 42, 29, 30, 53, 50, 6, 28, 42, 24, 31, 28, 40, 37, 15, 40, 43, 0, 13, 40, 28, 15, 16, 31, 35, 6, 32, 40, 2, 0, 0, 29, 4, 5, 33, 0, 0, 43, 52, 3, 1, 11, 21, 37, 40, 26, 19, 0, 41, 29, 20, 5, 28, 40, 49, 51, 54, 36, 9, 48, 5, 46, 5, 32, 24, 44, 45, 14, 30, 15, 38, 0, 37, 10, 6, 7, 25, 14, 10, 4, 42, 0, SA
0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 2, 2, 10, 11, 15, 17, 5, 9, 44, 17, 13, 4, 3, 0, 0, 2, 13, 1, 25, 38, 24, 6, 0, 7, 3, 6, 0, 1, 8, 26, 43, 42, 0, 33, 34, 40, 8, 4, 44, 42, 31, 58, 56, 0, 27, 56, 36, 29, 32, 45, 50, 10, 61, 53, 0, 6, 43, 35, 8, 18, 26, 23, 0, 49, 43, 0, 0, 10, 23, 5, 7, 21, 0, 7, 32, 55, 6, 0, 0, 20, 38, 26, 7, 0, 31, 21, 32, 33, 1, 8, 34, 40, 48, 30, 1, 48, 6, 6, 48, 9, 32, 35, 43, 45, 45, 31, 50, 0, 3, 36, 16, 18, 17, 14, 22, 21, 50, 7, 0, SU
0, 0, 0, 0, 0, 0, 0, 0, 16, 24, 42, 16, 0, 0, 0, 0, 16, 20, 3, 1, 26, 6, 0, 0, 0, 0, 0, 0, 34, 16, 17, 1, 0, 0, 0, 0, 0, 0, 0, 6, 20, 41, 14, 65, 66, 47, 3, 62, 47, 46, 38, 48, 57, 50, 31, 58, 31, 73, 32, 48, 38, 44, 36, 59, 43, 29, 52, 38, 23, 38, 18, 25, 42, 28, 15, 17, 31, 7, 53, 0, 46, 40, 41, 16, 32, 4, 26, 25, 32, 42, 14, 29, 31, 19, 2, 27, 0, 20, 1, 5, 23, 76, 49, 19, 4, 12, 21, 0, 9, 39, 11, 56, 66, 58, 34, 0, 42, 4, 0, 4, 55, 7, 10, 48, 35, 3, 12, 48, 12, NE
0, 0, 0, 0, 0, 0, 0, 0, 27, 12, 5, 37, 38, 41, 46, 37, 21, 21, 51, 41, 14, 50, 3, 9, 0, 5, 0, 0, 31, 22, 44, 29, 6, 26, 14, 0, 12, 33, 23, 23, 8, 33, 5, 51, 58, 57, 0, 41, 52, 49, 30, 22, 53, 52, 43, 55, 34, 73, 47, 53, 56, 37, 37, 44, 42, 30, 13, 31, 28, 49, 43, 26, 23, 48, 12, 20, 26, 30, 59, 0, 47, 39, 42, 5, 46, 22, 9, 6, 20, 26, 64, 60, 17, 12, 4, 16, 12, 17, 12, 0, 21, 45, 40, 13, 0, 29, 21, 8, 13, 53, 5, 33, 27, 43, 2, 10, 34, 14, 8, 15, 18, 25, 2, 42, 27, 1, 35, 9, 17, SU
0, 0, 0, 0, 0, 0, 0, 0, 13, 52, 20, 16, 10, 4, 3, 14, 13, 8, 40, 46, 10, 0, 0, 0, 1, 1, 0, 0, 2, 46, 40, 8, 0, 0, 0, 0, 0, 0, 0, 1, 29, 35, 34, 25, 47, 49, 11, 49, 61, 55, 24, 31, 39, 44, 40, 32, 24, 30, 39, 39, 36, 8, 57, 33, 47, 18, 29, 14, 9, 14, 30, 26, 4, 43, 28, 39, 0, 0, 29, 2, 11, 21, 0, 0, 31, 14, 21, 1, 24, 27, 21, 31, 30, 17, 11, 38, 24, 36, 27, 30, 31, 22, 23, 33, 34, 16, 25, 15, 14, 34, 25, 13, 20, 27, 9, 16, 24, 23, 23, 16, 33, 21, 0, 41, 36, 1, 15, 33, 21, HA
0, 0, 0, 0, 0, 0, 0, 0, 21, 45, 17, 10, 0, 0, 0, 17, 13, 0, 38, 48, 12, 0, 0, 0, 2, 0, 0, 0, 0, 43, 45, 12, 0, 0, 0, 0, 0, 0, 3, 2, 13, 43, 32, 43, 48, 49, 16, 57, 61, 54, 22, 28, 37, 47, 27, 44, 25, 21, 46, 41, 22, 1, 45, 33, 43, 22, 36, 14, 16, 26, 35, 18, 7, 42, 33, 37, 5, 0, 22, 5, 25, 1, 0, 4, 27, 11, 29, 3, 0, 13, 21, 34, 9, 10, 0, 38, 21, 43, 7, 12, 41, 35, 46, 48, 20, 5, 33, 15, 14, 35, 29, 24, 38, 38, 15, 24, 18, 14, 20, 20, 42, 15, 4, 23, 20, 9, 2, 18, 59, NE
0, 0, 0, 0, 0, 0, 0, 0, 31, 31, 25, 27, 11, 4, 5, 20, 8, 43, 2, 40, 13, 0, 0, 0, 1, 0, 0, 1, 16, 37, 19, 0, 0, 0, 0, 0, 0, 13, 14, 8, 46, 32, 19, 41, 59, 56, 10, 57, 55, 45, 27, 71, 33, 40, 25, 24, 18, 36, 46, 42, 38, 2, 74, 43, 44, 17, 50, 19, 10, 22, 30, 19, 5, 65, 38, 48, 0, 0, 7, 7, 13, 5, 0, 1, 42, 33, 16, 0, 0, 9, 30, 36, 5, 4, 3, 53, 29, 45, 2, 0, 14, 40, 32, 40, 11, 24, 18, 19, 16, 30, 0, 35, 42, 41, 28, 23, 29, 21, 14, 20, 37, 0, 13, 33, 30, 14, 9, 38, 28, SU
0, 0, 0, 0, 0, 0, 0, 0, 51, 7, 0, 9, 0, 10, 24, 17, 7, 13, 4, 11, 1, 20, 32, 1, 0, 0, 0, 0, 23, 0, 0, 26, 11, 2, 0, 0, 0, 0, 0, 21, 0, 1, 35, 39, 61, 45, 6, 40, 61, 47, 28, 13, 8, 22, 29, 43, 34, 21, 38, 49, 54, 4, 31, 52, 22, 25, 35, 21, 0, 6, 32, 34, 9, 42, 40, 23, 0, 0, 10, 2, 5, 15, 4, 0, 26, 3, 15, 0, 43, 20, 63, 59, 27, 52, 2, 16, 2, 37, 5, 35, 66, 55, 48, 63, 33, 2, 35, 0, 20, 25, 0, 25, 32, 40, 25, 1, 33, 21, 9, 9, 42, 21, 12, 46, 43, 14, 1, 41, 13, HA
0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 9, 2, 13, 12, 11, 5, 19, 0, 0, 6, 31, 16, 0, 0, 0, 0, 0, 20, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 22, 0, 18, 15, 43, 61, 31, 13, 49, 58, 43, 26, 4, 33, 0, 29, 54, 42, 6, 44, 48, 33, 3, 35, 64, 0, 9, 31, 18, 2, 17, 45, 17, 0, 46, 59, 5, 0, 0, 21, 2, 17, 0, 0, 0, 34, 16, 17, 2, 0, 19, 61, 52, 8, 0, 1, 28, 7, 22, 0, 6, 37, 67, 60, 29, 8, 4, 28, 0, 26, 11, 8, 18, 45, 36, 13, 0, 37, 5, 6, 2, 42, 9, 0, 7, 7, 0, 2, 32, 13, NE
0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 5, 0, 8, 14, 11, 6, 17, 5, 4, 2, 25, 20, 0, 0, 0, 0, 0, 22, 0, 0, 28, 1, 0, 0, 0, 0, 0, 1, 21, 0, 17, 16, 37, 62, 36, 10, 45, 57, 42, 24, 4, 32, 0, 25, 50, 42, 13, 47, 51, 39, 4, 31, 50, 0, 18, 36, 23, 2, 25, 41, 17, 0, 42, 71, 0, 0, 3, 24, 4, 14, 4, 2, 0, 35, 18, 18, 3, 0, 17, 55, 55, 9, 0, 0, 35, 7, 30, 0, 6, 26, 51, 43, 17, 8, 12, 36, 0, 35, 3, 22, 35, 44, 48, 30, 12, 35, 8, 6, 17, 50, 8, 2, 21, 14, 0, 1, 41, 15, SA
0, 0, 0, 0, 0, 0, 0, 0, 2, 37, 0, 2, 0, 4, 11, 11, 8, 21, 43, 41, 22, 3, 27, 1, 4, 0, 0, 0, 31, 17, 29, 16, 29, 17, 0, 0, 0, 3, 8, 13, 0, 3, 26, 43, 69, 33, 4, 34, 63, 41, 24, 0, 23, 36, 32, 46, 45, 8, 48, 55, 30, 24, 7, 44, 41, 19, 37, 19, 8, 26, 36, 24, 0, 50, 39, 44, 0, 0, 13, 21, 34, 0, 0, 0, 50, 3, 27, 1, 0, 12, 39, 44, 0, 0, 0, 17, 0, 24, 10, 0, 22, 24, 22, 18, 2, 2, 25, 0, 14, 23, 0, 27, 55, 50, 16, 0, 20, 21, 12, 17, 43, 2, 18, 39, 41, 6, 1, 43, 18, SU
0, 0, 0, 0, 0, 0, 0, 0, 19, 42, 6, 7, 0, 7, 12, 17, 8, 12, 16, 36, 33, 8, 12, 20, 14, 18, 12, 14, 25, 17, 28, 27, 28, 12, 28, 29, 36, 20, 35, 35, 19, 14, 48, 22, 16, 12, 11, 12, 9, 23, 39, 33, 20, 32, 31, 54, 41, 1, 26, 40, 60, 14, 40, 12, 31, 1, 6, 2, 0, 10, 7, 1, 0, 15, 1, 40, 1, 5, 16, 0, 5, 29, 0, 0, 22, 6, 27, 0, 24, 34, 19, 42, 25, 17, 0, 38, 5, 31, 0, 40, 20, 32, 20, 23, 4, 0, 32, 35, 36, 4, 2, 24, 42, 32, 13, 8, 2, 44, 11, 49, 18, 3, 0, 0, 0, 0, 0, 0, 47, HA
0, 0, 0, 0, 1, 0, 0, 0, 31, 29, 7, 7, 1, 7, 13, 18, 9, 16, 12, 41, 31, 9, 6, 13, 11, 14, 13, 15, 31, 18, 19, 24, 24, 13, 24, 28, 31, 20, 30, 37, 20, 19, 42, 21, 18, 14, 17, 14, 8, 19, 30, 36, 23, 34, 31, 57, 50, 6, 30, 44, 71, 13, 40, 12, 27, 6, 23, 3, 2, 11, 4, 0, 1, 22, 3, 38, 5, 0, 7, 0, 6, 14, 0, 0, 27, 3, 31, 0, 0, 18, 33, 39, 14, 4, 0, 38, 8, 27, 0, 1, 2, 20, 15, 0, 3, 1, 29, 13, 39, 0, 13, 33, 60, 60, 37, 7, 0, 48, 34, 58, 16, 0, 0, 14, 0, 0, 0, 0, 51, NE
0, 0, 0, 0, 0, 0, 0, 0, 37, 25, 3, 15, 4, 1, 7, 11, 9, 8, 37, 10, 32, 8, 5, 25, 20, 23, 9, 19, 24, 18, 21, 16, 31, 18, 20, 25, 16, 18, 21, 21, 33, 17, 39, 16, 26, 14, 14, 19, 16, 40, 26, 44, 23, 26, 31, 61, 35, 12, 28, 17, 62, 34, 1, 11, 42, 2, 31, 24, 0, 6, 24, 13, 4, 1, 6, 45, 6, 0, 10, 0, 4, 18, 0, 0, 0, 10, 37, 0, 6, 35, 26, 40, 33, 16, 0, 0, 25, 29, 0, 2, 5, 26, 26, 8, 22, 0, 6, 42, 69, 11, 20, 38, 49, 46, 28, 27, 3, 45, 0, 12, 27, 32, 8, 24, 24, 24, 18, 5, 36, SA
0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 2, 17, 4, 14, 15, 18, 5, 13, 31, 24, 29, 18, 26, 17, 5, 11, 24, 18, 18, 18, 36, 28, 28, 30, 34, 34, 38, 19, 46, 34, 13, 30, 43, 28, 27, 37, 24, 14, 9, 22, 53, 28, 22, 42, 33, 62, 44, 6, 34, 46, 59, 19, 34, 25, 31, 11, 20, 3, 1, 9, 1, 1, 1, 26, 6, 26, 4, 1, 0, 4, 8, 7, 0, 0, 33, 6, 39, 1, 0, 14, 49, 40, 3, 1, 0, 32, 2, 37, 9, 0, 4, 18, 15, 0, 2, 0, 31, 22, 35, 0, 4, 36, 49, 61, 48, 4, 0, 34, 30, 25, 17, 0, 6, 27, 46, 2, 1, 6, 61, SU
0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 24, 0, 0, 0, 0, 0, 6, 70, 26, 35, 52, 0, 0, 0, 0, 0, 0, 0, 6, 28, 27, 23, 0, 0, 0, 0, 9, 44, 24, 10, 0, 9, 14, 53, 64, 23, 0, 33, 13, 46, 21, 13, 7, 36, 40, 21, 50, 5, 49, 41, 40, 24, 35, 11, 38, 46, 51, 39, 10, 35, 29, 31, 13, 34, 33, 38, 7, 1, 6, 4, 19, 23, 12, 0, 32, 41, 44, 0, 36, 38, 26, 31, 16, 35, 16, 12, 9, 33, 33, 20, 6, 38, 40, 49, 41, 24, 21, 0, 29, 16, 35, 72, 21, 18, 37, 11, 32, 34, 0, 9, 40, 9, 25, 19, 30, 26, 0, 12, 42, HA
0, 0, 0, 0, 0, 0, 0, 0, 15, 65, 11, 0, 3, 0, 0, 0, 0, 19, 26, 40, 34, 2, 1, 7, 5, 2, 1, 0, 0, 7, 41, 21, 4, 1, 0, 0, 2, 11, 5, 5, 4, 45, 22, 48, 65, 35, 16, 46, 46, 60, 16, 30, 38, 35, 41, 18, 31, 14, 48, 30, 35, 28, 34, 41, 39, 29, 63, 40, 20, 37, 39, 22, 9, 32, 7, 70, 1, 0, 20, 3, 14, 13, 0, 8, 11, 5, 42, 7, 0, 34, 54, 49, 38, 28, 6, 4, 10, 29, 3, 4, 35, 21, 32, 28, 24, 10, 21, 11, 12, 25, 19, 27, 44, 54, 45, 39, 6, 34, 10, 11, 25, 7, 31, 61, 65, 22, 8, 1, 35, SA
0, 0, 0, 0, 0, 0, 0, 0, 1, 64, 34, 0, 0, 1, 0, 0, 43, 45, 14, 37, 38, 3, 5, 16, 20, 26, 16, 8, 1, 43, 38, 14, 5, 46, 8, 2, 36, 73, 22, 11, 42, 34, 23, 70, 27, 22, 0, 24, 32, 49, 26, 37, 35, 34, 52, 55, 56, 7, 55, 56, 43, 24, 31, 42, 35, 27, 54, 41, 11, 35, 32, 14, 3, 62, 21, 64, 0, 0, 11, 8, 36, 4, 0, 13, 60, 3, 52, 0, 0, 18, 56, 35, 16, 3, 3, 24, 12, 19, 1, 0, 23, 22, 49, 15, 5, 4, 38, 8, 6, 22, 4, 20, 35, 18, 19, 1, 14, 27, 9, 7, 29, 1, 12, 38, 36, 32, 5, 25, 8, SU
