@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 6, 56, 19, 2, 18, 39, 16, 19, 44, 22, 28, 16, 0, 3, 1, 5, 0, 16, 29, 28, 33, 28, 41, 56, 17, 11, 27, 60, 54, 43, 29, 22, 33, 57, 9, 10, 13, 51, 17, 56, 44, 16, 30, 53, 51, 10, 30, 51, 22, 44, 26, 4, 0, 1, 50, 15, 18, 6, 4, 36, 22, 7, 0, 10, 62, 48, 39, 7, 1, 39, 22, 17, 1, 1, 1, 7, 5, 0, 0, 38, 48, 36, 0, 2, 20, 39, 15, 4, 14, 51, 30, 47, 14, 1, 27, 21, 17, 0, 45, 24, SU
0, 0, 0, 0, 0, 0, 0, 0, 19, 34, 9, 4, 14, 15, 21, 24, 44, 42, 34, 17, 2, 21, 9, 3, 7, 37, 29, 41, 46, 32, 44, 40, 20, 4, 28, 42, 52, 47, 45, 16, 54, 62, 14, 3, 25, 60, 21, 43, 42, 8, 22, 42, 51, 13, 31, 33, 16, 44, 38, 1, 3, 6, 55, 21, 29, 7, 8, 39, 30, 6, 0, 13, 51, 45, 29, 9, 3, 42, 31, 18, 0, 10, 3, 15, 11, 3, 2, 53, 39, 29, 0, 4, 23, 30, 22, 0, 18, 42, 38, 42, 11, 3, 24, 25, 20, 0, 35, 27, SU
0, 0, 0, 0, 0, 0, 0, 0, 3, 47, 17, 2, 10, 22, 22, 18, 39, 22, 28, 18, 9, 25, 3, 0, 2, 26, 33, 28, 39, 26, 42, 37, 18, 0, 22, 50, 52, 37, 36, 28, 46, 70, 13, 2, 21, 60, 25, 55, 42, 9, 19, 25, 43, 18, 32, 45, 29, 46, 27, 0, 2, 3, 56, 17, 26, 7, 9, 39, 16, 8, 0, 6, 54, 49, 32, 13, 1, 42, 35, 10, 1, 5, 11, 15, 7, 6, 1, 46, 30, 34, 0, 4, 27, 43, 12, 1, 13, 42, 37, 44, 8, 5, 19, 19, 27, 0, 44, 26, SU
0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 5, 13, 20, 12, 22, 20, 14, 33, 34, 0, 6, 11, 11, 8, 12, 14, 27, 41, 44, 0, 40, 27, 7, 12, 21, 42, 21, 74, 44, 15, 45, 70, 47, 11, 55, 55, 26, 58, 50, 7, 61, 61, 67, 25, 47, 58, 32, 47, 33, 7, 3, 6, 49, 16, 10, 7, 4, 34, 12, 38, 3, 11, 68, 16, 33, 2, 10, 30, 7, 33, 3, 21, 57, 46, 24, 1, 7, 31, 6, 28, 6, 22, 52, 67, 31, 7, 11, 36, 1, 16, 9, 22, 53, 77, 57, 9, 26, 12, DI
0, 0, 0, 0, 0, 0, 0, 0, 15, 34, 3, 16, 22, 13, 16, 22, 14, 39, 36, 0, 6, 15, 8, 7, 11, 9, 24, 45, 37, 0, 29, 17, 19, 12, 12, 35, 14, 76, 42, 6, 44, 79, 46, 10, 59, 62, 28, 62, 45, 2, 65, 67, 67, 26, 47, 62, 36, 54, 39, 11, 3, 3, 48, 22, 13, 3, 2, 25, 14, 32, 5, 6, 72, 10, 36, 5, 8, 20, 12, 27, 7, 21, 56, 41, 33, 0, 3, 25, 4, 28, 7, 17, 42, 39, 34, 8, 6, 26, 2, 14, 12, 17, 44, 67, 62, 8, 14, 17, DI
0, 0, 0, 0, 0, 0, 0, 0, 27, 14, 2, 2, 14, 8, 6, 14, 12, 40, 35, 0, 1, 7, 5, 2, 1, 6, 16, 40, 39, 0, 40, 23, 3, 7, 22, 47, 14, 74, 44, 13, 42, 75, 41, 8, 57, 58, 22, 59, 47, 5, 57, 62, 70, 19, 46, 52, 30, 47, 35, 0, 0, 4, 51, 12, 2, 0, 2, 32, 13, 24, 2, 11, 72, 4, 35, 1, 11, 24, 0, 36, 0, 22, 58, 43, 27, 0, 0, 22, 2, 27, 3, 13, 40, 36, 33, 6, 3, 26, 0, 16, 0, 18, 44, 65, 48, 2, 17, 10, DI
0, 0, 0, 0, 0, 0, 0, 0, 12, 35, 2, 10, 5, 7, 7, 22, 27, 21, 39, 1, 0, 6, 1, 3, 2, 1, 20, 41, 39, 0, 39, 29, 4, 1, 22, 48, 18, 74, 40, 10, 43, 78, 37, 9, 52, 63, 26, 60, 40, 3, 54, 59, 74, 27, 47, 56, 31, 47, 26, 1, 0, 0, 46, 12, 2, 0, 2, 34, 9, 21, 1, 11, 73, 6, 33, 2, 6, 27, 2, 37, 2, 11, 50, 42, 30, 0, 3, 25, 0, 30, 3, 15, 57, 67, 35, 8, 2, 26, 4, 14, 3, 13, 33, 61, 61, 0, 19, 6, FE
0, 0, 0, 0, 0, 0, 0, 0, 23, 29, 7, 15, 22, 12, 16, 21, 30, 27, 38, 0, 12, 14, 9, 4, 15, 6, 28, 43, 47, 2, 43, 27, 8, 7, 24, 52, 21, 71, 44, 17, 45, 78, 38, 16, 56, 59, 27, 58, 52, 4, 63, 58, 74, 32, 47, 58, 29, 47, 23, 8, 6, 6, 43, 16, 8, 4, 6, 38, 21, 27, 4, 19, 69, 15, 37, 3, 7, 27, 8, 39, 5, 20, 57, 44, 30, 1, 7, 28, 12, 32, 16, 31, 66, 75, 33, 9, 6, 27, 5, 21, 6, 16, 42, 70, 57, 6, 19, 16, FE
0, 0, 0, 0, 0, 0, 0, 0, 20, 33, 5, 16, 19, 10, 24, 28, 28, 31, 42, 0, 6, 13, 11, 10, 10, 7, 25, 35, 40, 0, 33, 29, 14, 6, 23, 46, 17, 73, 43, 12, 50, 83, 39, 19, 57, 60, 30, 69, 50, 10, 66, 61, 66, 21, 50, 58, 34, 47, 34, 8, 2, 9, 55, 18, 9, 3, 6, 33, 20, 23, 3, 17, 67, 18, 34, 4, 6, 28, 4, 43, 6, 23, 55, 41, 36, 0, 4, 25, 12, 28, 17, 18, 58, 68, 27, 10, 6, 26, 9, 27, 12, 27, 44, 65, 69, 4, 12, 21, FE
0, 0, 0, 0, 0, 0, 0, 0, 7, 37, 3, 7, 21, 8, 13, 15, 42, 8, 39, 2, 7, 0, 1, 0, 0, 0, 31, 37, 38, 2, 49, 37, 4, 2, 48, 49, 34, 66, 38, 18, 29, 52, 24, 4, 25, 51, 19, 66, 40, 3, 59, 71, 75, 24, 49, 56, 19, 45, 20, 2, 1, 0, 57, 19, 1, 1, 4, 36, 10, 17, 2, 37, 66, 13, 46, 5, 4, 27, 0, 38, 3, 10, 45, 41, 15, 11, 1, 33, 0, 30, 21, 47, 55, 56, 76, 7, 3, 25, 0, 8, 10, 3, 38, 54, 9, 2, 29, 0, HA
0, 0, 1, 0, 0, 0, 0, 0, 5, 37, 1, 7, 23, 9, 17, 19, 46, 13, 38, 3, 3, 6, 1, 7, 0, 3, 28, 40, 35, 1, 46, 43, 5, 1, 45, 50, 30, 66, 40, 15, 25, 45, 28, 3, 28, 51, 23, 66, 42, 1, 53, 71, 70, 15, 44, 56, 20, 53, 18, 1, 3, 4, 58, 12, 4, 2, 5, 36, 7, 20, 2, 37, 67, 5, 49, 5, 5, 27, 0, 26, 7, 16, 46, 42, 18, 12, 0, 26, 0, 27, 20, 53, 82, 85, 92, 12, 2, 24, 1, 11, 10, 7, 68, 81, 30, 3, 32, 1, HA
0, 0, 0, 0, 0, 0, 0, 0, 12, 36, 1, 11, 17, 6, 19, 23, 36, 14, 34, 7, 4, 5, 0, 1, 1, 2, 22, 43, 35, 3, 48, 54, 12, 2, 54, 52, 34, 77, 41, 15, 24, 36, 25, 0, 20, 51, 26, 62, 38, 1, 54, 66, 72, 25, 48, 57, 25, 51, 15, 4, 1, 3, 60, 22, 3, 1, 1, 34, 12, 19, 1, 14, 80, 13, 52, 4, 10, 32, 0, 36, 5, 7, 46, 36, 23, 3, 0, 24, 0, 27, 9, 25, 50, 35, 53, 12, 2, 27, 0, 7, 4, 4, 42, 61, 35, 1, 11, 19, NE
0, 0, 0, 0, 0, 0, 0, 0, 3, 34, 4, 13, 20, 12, 16, 26, 41, 8, 36, 5, 5, 5, 2, 1, 3, 5, 31, 40, 35, 3, 51, 53, 10, 7, 55, 46, 34, 76, 39, 18, 26, 33, 31, 0, 25, 53, 15, 64, 49, 2, 57, 65, 78, 30, 48, 56, 16, 47, 31, 2, 1, 0, 56, 17, 0, 1, 4, 37, 10, 20, 1, 20, 73, 23, 41, 3, 7, 28, 1, 30, 4, 7, 45, 37, 17, 0, 0, 26, 1, 30, 4, 32, 44, 35, 54, 8, 0, 29, 0, 5, 1, 3, 41, 56, 27, 1, 23, 6, NE
0, 0, 0, 0, 0, 0, 0, 0, 19, 22, 3, 24, 19, 14, 20, 24, 35, 16, 41, 0, 13, 12, 11, 3, 4, 11, 32, 44, 41, 6, 53, 47, 6, 6, 51, 46, 28, 75, 45, 21, 32, 38, 31, 8, 22, 52, 25, 58, 56, 6, 65, 74, 65, 27, 59, 65, 28, 47, 30, 8, 6, 7, 51, 18, 8, 3, 7, 38, 15, 18, 5, 15, 70, 13, 36, 4, 12, 33, 1, 29, 11, 17, 60, 50, 38, 0, 2, 32, 3, 26, 14, 35, 41, 38, 40, 13, 5, 33, 1, 11, 10, 16, 40, 64, 44, 12, 21, 15, NE
0, 0, 0, 0, 0, 0, 0, 0, 9, 28, 5, 14, 18, 15, 17, 26, 29, 27, 36, 2, 7, 14, 16, 20, 8, 11, 34, 39, 37, 0, 47, 61, 24, 13, 56, 57, 23, 74, 40, 13, 32, 41, 23, 11, 24, 60, 25, 66, 47, 8, 57, 64, 69, 26, 48, 54, 27, 47, 25, 2, 4, 5, 48, 24, 9, 6, 3, 27, 17, 30, 1, 19, 72, 21, 36, 4, 5, 22, 6, 33, 6, 15, 55, 41, 31, 0, 3, 26, 5, 33, 16, 31, 53, 43, 46, 10, 9, 34, 3, 18, 13, 18, 50, 87, 42, 8, 17, 20, SA
0, 0, 0, 0, 0, 0, 0, 0, 21, 39, 3, 15, 24, 20, 22, 22, 40, 23, 37, 3, 5, 19, 17, 6, 8, 9, 25, 41, 37, 2, 34, 39, 22, 11, 46, 51, 20, 69, 43, 17, 50, 50, 24, 15, 31, 49, 24, 67, 44, 6, 64, 74, 61, 22, 51, 58, 25, 55, 34, 12, 6, 6, 53, 19, 4, 7, 2, 39, 23, 26, 2, 19, 67, 17, 28, 3, 6, 29, 8, 32, 7, 23, 55, 47, 31, 1, 3, 41, 3, 30, 14, 33, 48, 44, 41, 8, 4, 29, 3, 16, 5, 19, 48, 84, 43, 6, 18, 20, SA
0, 0, 0, 0, 0, 0, 0, 0, 8, 41, 1, 13, 28, 14, 20, 26, 33, 29, 35, 7, 9, 12, 18, 9, 1, 7, 24, 40, 47, 1, 44, 41, 6, 7, 34, 54, 26, 76, 42, 19, 35, 50, 31, 6, 29, 42, 29, 71, 48, 6, 60, 81, 69, 28, 50, 53, 37, 52, 27, 17, 4, 6, 64, 20, 7, 10, 5, 34, 14, 29, 1, 28, 60, 16, 38, 4, 4, 30, 5, 34, 11, 28, 53, 47, 27, 17, 7, 27, 8, 25, 22, 46, 51, 60, 58, 15, 12, 31, 5, 12, 21, 10, 46, 60, 30, 11, 23, 19, SA
0, 0, 0, 0, 0, 0, 0, 0, 6, 41, 3, 14, 17, 12, 16, 24, 32, 29, 25, 18, 5, 11, 12, 7, 16, 12, 21, 48, 40, 1, 44, 55, 17, 5, 53, 50, 31, 79, 38, 18, 37, 46, 31, 5, 18, 55, 27, 65, 42, 7, 55, 63, 67, 21, 43, 57, 32, 47, 24, 11, 6, 3, 52, 18, 14, 2, 2, 32, 15, 38, 5, 10, 65, 11, 38, 2, 8, 29, 11, 29, 15, 10, 50, 36, 31, 1, 4, 26, 3, 33, 9, 18, 50, 65, 30, 8, 4, 28, 7, 16, 15, 13, 31, 55, 67, 5, 14, 19, SU
0, 0, 0, 0, 0, 0, 0, 0, 7, 38, 1, 9, 17, 17, 14, 27, 30, 28, 24, 16, 7, 12, 6, 14, 9, 15, 22, 43, 38, 2, 53, 58, 16, 10, 57, 51, 31, 78, 36, 12, 37, 40, 27, 2, 21, 61, 24, 71, 45, 4, 59, 63, 69, 27, 42, 59, 27, 57, 28, 10, 4, 9, 60, 16, 4, 2, 5, 39, 12, 33, 8, 15, 65, 21, 37, 2, 7, 28, 6, 33, 10, 15, 50, 34, 27, 0, 3, 18, 6, 31, 11, 26, 54, 62, 25, 11, 5, 27, 6, 16, 14, 22, 36, 61, 60, 4, 12, 19, SU
0, 0, 0, 0, 0, 0, 0, 0, 9, 40, 2, 5, 13, 7, 9, 17, 31, 19, 29, 14, 4, 5, 1, 1, 1, 10, 22, 41, 39, 3, 52, 57, 12, 5, 55, 50, 28, 78, 47, 16, 39, 42, 23, 0, 24, 65, 20, 70, 48, 1, 64, 61, 67, 25, 42, 61, 16, 63, 24, 4, 2, 0, 50, 14, 0, 0, 1, 28, 11, 30, 2, 18, 62, 19, 36, 1, 4, 30, 4, 29, 6, 10, 44, 30, 23, 0, 2, 25, 2, 31, 0, 20, 52, 59, 32, 7, 3, 24, 1, 11, 4, 12, 35, 51, 49, 1, 18, 8, SU
0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 1, 5, 19, 4, 5, 15, 32, 4, 7, 9, 7, 21, 3, 4, 0, 0, 22, 15, 11, 0, 7, 21, 17, 3, 0, 3, 15, 37, 17, 14, 54, 93, 60, 19, 61, 82, 52, 42, 13, 6, 67, 67, 57, 16, 51, 81, 46, 43, 19, 15, 4, 23, 54, 19, 20, 17, 4, 54, 31, 5, 5, 22, 54, 8, 44, 6, 20, 55, 25, 1, 27, 32, 52, 50, 52, 21, 42, 39, 27, 6, 7, 48, 50, 65, 56, 25, 38, 13, 2, 16, 1, 3, 40, 54, 29, 16, 42, 12, DI
0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 21, 16, 32, 24, 15, 26, 30, 16, 11, 9, 3, 35, 14, 9, 2, 16, 25, 22, 23, 3, 14, 64, 59, 3, 4, 17, 18, 30, 21, 12, 46, 39, 25, 15, 53, 75, 63, 36, 15, 7, 62, 65, 56, 17, 48, 72, 41, 47, 20, 22, 19, 33, 46, 26, 29, 26, 16, 62, 30, 13, 23, 15, 77, 14, 46, 14, 27, 65, 27, 2, 37, 44, 62, 58, 56, 36, 38, 22, 36, 5, 17, 61, 54, 57, 57, 32, 44, 9, 5, 24, 27, 18, 37, 61, 39, 19, 41, 26, DI
0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 17, 30, 40, 36, 27, 44, 28, 34, 32, 16, 5, 21, 30, 25, 17, 13, 43, 16, 31, 16, 30, 70, 15, 14, 65, 59, 35, 30, 37, 31, 25, 14, 38, 24, 27, 42, 35, 42, 35, 12, 70, 76, 56, 21, 49, 65, 33, 42, 11, 15, 18, 34, 42, 23, 17, 22, 3, 32, 26, 20, 11, 13, 75, 10, 44, 0, 9, 49, 34, 32, 12, 24, 48, 43, 25, 20, 16, 50, 29, 39, 3, 20, 28, 38, 60, 34, 3, 55, 19, 9, 29, 13, 34, 61, 50, 12, 34, 42, FE
0, 0, 0, 0, 0, 0, 0, 0, 37, 17, 10, 6, 25, 15, 9, 37, 23, 31, 25, 14, 0, 11, 10, 18, 9, 2, 52, 21, 21, 10, 35, 66, 13, 17, 58, 68, 47, 21, 50, 21, 35, 33, 40, 19, 29, 44, 33, 48, 27, 6, 61, 62, 52, 20, 42, 52, 27, 38, 15, 8, 10, 28, 39, 18, 10, 15, 0, 34, 31, 9, 4, 18, 60, 11, 50, 6, 3, 51, 37, 24, 10, 23, 40, 42, 28, 35, 9, 49, 21, 25, 3, 27, 49, 72, 74, 35, 4, 55, 13, 5, 30, 7, 23, 45, 39, 5, 34, 34, FE
0, 0, 0, 0, 0, 0, 0, 0, 34, 18, 16, 51, 42, 42, 41, 33, 24, 6, 24, 8, 13, 19, 20, 12, 11, 11, 41, 11, 24, 19, 57, 52, 16, 29, 56, 73, 55, 44, 35, 36, 14, 27, 45, 29, 43, 52, 22, 46, 28, 26, 65, 57, 41, 29, 46, 66, 19, 16, 9, 30, 14, 27, 38, 26, 6, 1, 0, 10, 14, 38, 13, 7, 50, 23, 56, 10, 5, 23, 15, 54, 20, 26, 43, 38, 38, 22, 29, 21, 10, 65, 13, 23, 32, 58, 71, 59, 13, 34, 7, 32, 21, 16, 24, 40, 47, 24, 13, 47, FE
0, 0, 1, 0, 0, 0, 0, 0, 14, 16, 12, 4, 15, 7, 14, 22, 25, 20, 24, 8, 0, 10, 3, 4, 1, 2, 33, 16, 17, 4, 44, 65, 7, 1, 29, 52, 21, 35, 22, 17, 42, 43, 32, 33, 35, 58, 42, 42, 23, 16, 52, 51, 52, 16, 47, 65, 33, 40, 21, 7, 6, 21, 42, 16, 24, 21, 0, 46, 35, 9, 0, 58, 37, 4, 58, 13, 1, 51, 39, 25, 44, 37, 54, 55, 35, 62, 27, 32, 22, 26, 18, 59, 71, 73, 67, 11, 38, 9, 12, 22, 11, 0, 45, 47, 18, 9, 59, 3, HA
0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 8, 3, 12, 11, 14, 11, 44, 15, 20, 9, 0, 10, 4, 2, 0, 4, 30, 26, 18, 11, 47, 65, 20, 0, 30, 60, 30, 42, 31, 12, 27, 41, 26, 35, 35, 49, 28, 45, 29, 9, 55, 49, 49, 19, 34, 57, 38, 37, 34, 10, 1, 17, 42, 17, 22, 20, 0, 48, 37, 12, 1, 52, 37, 4, 58, 13, 1, 48, 30, 23, 37, 42, 50, 47, 31, 55, 29, 28, 19, 32, 15, 23, 48, 71, 66, 14, 31, 13, 10, 16, 14, 0, 15, 33, 9, 7, 64, 6, HA
0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 9, 10, 19, 19, 20, 28, 31, 14, 16, 9, 10, 14, 13, 10, 2, 9, 39, 13, 22, 5, 32, 55, 9, 2, 21, 48, 22, 38, 35, 22, 49, 53, 35, 38, 41, 57, 46, 45, 29, 15, 60, 52, 54, 20, 50, 66, 33, 45, 31, 5, 6, 16, 47, 21, 32, 20, 4, 51, 40, 17, 5, 52, 41, 5, 62, 11, 10, 53, 42, 27, 44, 34, 49, 51, 29, 56, 25, 36, 22, 37, 17, 54, 75, 80, 78, 18, 30, 17, 12, 27, 17, 2, 43, 46, 18, 17, 59, 15, HA
0, 0, 0, 0, 0, 0, 0, 0, 23, 8, 12, 7, 15, 18, 18, 20, 30, 24, 25, 16, 3, 17, 7, 6, 2, 7, 38, 20, 17, 6, 6, 32, 6, 3, 13, 35, 20, 39, 27, 22, 51, 52, 42, 24, 49, 47, 49, 40, 49, 4, 79, 76, 50, 21, 46, 94, 48, 53, 19, 4, 7, 9, 46, 24, 12, 4, 4, 45, 33, 16, 10, 19, 52, 15, 38, 4, 14, 54, 32, 22, 18, 24, 42, 44, 23, 5, 16, 36, 28, 33, 7, 23, 44, 64, 53, 23, 25, 13, 7, 31, 5, 1, 32, 44, 32, 11, 42, 11, NE
0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 6, 3, 8, 11, 11, 13, 32, 15, 11, 6, 0, 9, 3, 2, 2, 7, 29, 16, 28, 1, 28, 55, 7, 0, 30, 54, 26, 36, 30, 20, 46, 47, 38, 18, 26, 47, 33, 41, 32, 7, 71, 64, 57, 21, 43, 77, 52, 55, 14, 3, 6, 9, 43, 2, 16, 2, 2, 32, 38, 13, 0, 25, 54, 7, 44, 4, 4, 45, 39, 12, 11, 13, 43, 47, 26, 9, 14, 34, 19, 23, 0, 26, 41, 67, 51, 17, 10, 23, 3, 24, 3, 0, 30, 53, 34, 2, 43, 9, NE
0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 10, 11, 17, 19, 20, 19, 32, 19, 25, 13, 5, 14, 6, 8, 2, 3, 35, 23, 22, 8, 19, 48, 6, 8, 26, 53, 27, 47, 53, 21, 44, 50, 32, 27, 37, 48, 35, 43, 46, 2, 69, 75, 54, 21, 43, 69, 52, 47, 17, 3, 11, 7, 45, 16, 22, 8, 1, 36, 31, 18, 7, 16, 47, 16, 41, 3, 15, 49, 36, 23, 18, 23, 40, 43, 31, 8, 18, 40, 25, 30, 2, 19, 46, 59, 57, 23, 11, 30, 16, 29, 17, 3, 26, 56, 33, 7, 47, 13, NE
0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 5, 2, 7, 7, 9, 21, 32, 14, 18, 13, 3, 7, 5, 15, 1, 1, 39, 21, 13, 6, 12, 40, 10, 2, 16, 30, 11, 40, 42, 16, 46, 41, 31, 21, 40, 48, 50, 45, 31, 6, 67, 58, 52, 6, 39, 74, 34, 45, 20, 5, 6, 27, 40, 14, 11, 5, 0, 30, 29, 22, 3, 12, 74, 13, 52, 0, 7, 61, 33, 23, 8, 16, 47, 43, 28, 11, 8, 56, 21, 35, 3, 34, 59, 55, 56, 28, 10, 35, 11, 21, 14, 1, 32, 45, 24, 1, 56, 17, SA
0, 0, 1, 0, 0, 0, 0, 0, 27, 38, 13, 2, 8, 6, 12, 18, 51, 26, 35, 22, 3, 13, 4, 2, 0, 1, 43, 18, 19, 7, 7, 41, 10, 0, 12, 24, 21, 39, 44, 16, 46, 46, 41, 15, 39, 48, 52, 49, 22, 4, 58, 57, 53, 13, 42, 73, 31, 43, 30, 10, 6, 24, 54, 19, 7, 2, 2, 62, 34, 21, 6, 17, 68, 7, 48, 0, 8, 55, 36, 27, 10, 11, 48, 50, 16, 15, 11, 36, 21, 38, 0, 21, 58, 66, 62, 14, 31, 6, 8, 16, 13, 2, 33, 45, 26, 5, 57, 5, SA
0, 0, 1, 0, 0, 0, 0, 0, 32, 21, 16, 12, 20, 12, 12, 20, 38, 14, 21, 8, 1, 14, 14, 8, 1, 1, 40, 25, 24, 10, 9, 36, 10, 4, 14, 21, 13, 48, 40, 18, 45, 58, 48, 27, 46, 60, 50, 48, 34, 4, 61, 55, 49, 9, 42, 73, 34, 51, 30, 8, 15, 25, 37, 24, 4, 2, 1, 47, 37, 22, 10, 19, 74, 13, 51, 8, 16, 60, 38, 25, 13, 18, 46, 44, 21, 17, 21, 57, 24, 39, 5, 22, 55, 71, 52, 28, 17, 26, 11, 14, 18, 6, 29, 44, 39, 9, 56, 24, SA
