@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	cpt_121	NUMERIC
@ATTRIBUTE	cpt_122	NUMERIC
@ATTRIBUTE	cpt_123	NUMERIC
@ATTRIBUTE	cpt_124	NUMERIC
@ATTRIBUTE	cpt_125	NUMERIC
@ATTRIBUTE	cpt_126	NUMERIC
@ATTRIBUTE	cpt_127	NUMERIC
@ATTRIBUTE	cpt_128	NUMERIC
@ATTRIBUTE	cpt_129	NUMERIC
@ATTRIBUTE	cpt_130	NUMERIC
@ATTRIBUTE	cpt_131	NUMERIC
@ATTRIBUTE	cpt_132	NUMERIC
@ATTRIBUTE	cpt_133	NUMERIC
@ATTRIBUTE	cpt_134	NUMERIC
@ATTRIBUTE	cpt_135	NUMERIC
@ATTRIBUTE	cpt_136	NUMERIC
@ATTRIBUTE	cpt_137	NUMERIC
@ATTRIBUTE	cpt_138	NUMERIC
@ATTRIBUTE	cpt_139	NUMERIC
@ATTRIBUTE	cpt_140	NUMERIC
@ATTRIBUTE	cpt_141	NUMERIC
@ATTRIBUTE	cpt_142	NUMERIC
@ATTRIBUTE	cpt_143	NUMERIC
@ATTRIBUTE	cpt_144	NUMERIC
@ATTRIBUTE	cpt_145	NUMERIC
@ATTRIBUTE	cpt_146	NUMERIC
@ATTRIBUTE	cpt_147	NUMERIC
@ATTRIBUTE	cpt_148	NUMERIC
@ATTRIBUTE	cpt_149	NUMERIC
@ATTRIBUTE	cpt_150	NUMERIC
@ATTRIBUTE	cpt_151	NUMERIC
@ATTRIBUTE	cpt_152	NUMERIC
@ATTRIBUTE	cpt_153	NUMERIC
@ATTRIBUTE	cpt_154	NUMERIC
@ATTRIBUTE	cpt_155	NUMERIC
@ATTRIBUTE	cpt_156	NUMERIC
@ATTRIBUTE	cpt_157	NUMERIC
@ATTRIBUTE	cpt_158	NUMERIC
@ATTRIBUTE	cpt_159	NUMERIC
@ATTRIBUTE	cpt_160	NUMERIC
@ATTRIBUTE	cpt_161	NUMERIC
@ATTRIBUTE	cpt_162	NUMERIC
@ATTRIBUTE	cpt_163	NUMERIC
@ATTRIBUTE	cpt_164	NUMERIC
@ATTRIBUTE	cpt_165	NUMERIC
@ATTRIBUTE	cpt_166	NUMERIC
@ATTRIBUTE	cpt_167	NUMERIC
@ATTRIBUTE	cpt_168	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 2, 2, 0, 0, 0, 6, 5, 4, 0, 1, 1, 34, 34, 0, 5, 6, 1, 0, 0, 3, 0, 1, 0, 3, 0, 25, 14, 0, 0, 1, 0, 4, 13, 18, 4, 3, 0, 0, 0, 6, 0, 5, 10, 0, 22, 4, 2, 0, 7, 20, 15, 0, 0, 10, 8, 25, 17, 16, 23, 35, 6, 23, 40, 37, 8, 0, 2, 32, 34, 21, 13, 38, 56, 11, 8, 14, 10, 46, 32, 5, 29, 30, 44, 9, 0, 15, 13, 3, 6, 5, 5, 17, 17, 0, 33, 27, 29, 0, 0, 0, 3, 6, 1, 6, 11, 2, 0, 4, 21, 23, 8, 5, 1, 0, 0, 28, 0, 2, 34, 0, 2, 6, 5, 14, 2, 16, 4, 6, 0, 46, 35, 48, 33, 0, 9, 3, 23, 4, 5, 20, 2, 8, 0, 3, 6, 7, 3, 0, 0, 12, 13, 1, 0, 19, 11, 3, 18, 42, 46, 46, 36, 4, 0, 30, 5, 8, 4, NE
0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 2, 2, 0, 0, 0, 6, 5, 4, 0, 1, 1, 34, 34, 0, 5, 6, 1, 0, 0, 3, 0, 1, 0, 3, 0, 25, 14, 0, 0, 1, 0, 4, 13, 18, 4, 3, 0, 0, 0, 6, 0, 5, 10, 0, 22, 4, 2, 0, 7, 20, 15, 0, 0, 10, 8, 25, 17, 16, 23, 35, 6, 23, 40, 37, 8, 0, 2, 32, 34, 21, 13, 38, 56, 11, 8, 14, 10, 46, 32, 5, 29, 30, 44, 9, 0, 15, 13, 3, 6, 5, 5, 17, 17, 0, 33, 27, 29, 0, 0, 0, 3, 6, 1, 6, 11, 2, 0, 4, 21, 23, 8, 5, 1, 0, 0, 28, 0, 2, 34, 0, 2, 6, 5, 14, 2, 16, 4, 6, 0, 46, 35, 48, 33, 0, 9, 3, 23, 4, 5, 20, 2, 8, 0, 3, 6, 7, 3, 0, 0, 12, 13, 1, 0, 19, 11, 3, 18, 42, 46, 46, 36, 4, 0, 30, 5, 8, 4, SA
0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 1, 0, 0, 2, 1, 0, 0, 0, 2, 1, 1, 36, 16, 13, 10, 13, 0, 0, 1, 17, 3, 0, 0, 0, 0, 33, 32, 0, 1, 7, 0, 0, 5, 15, 18, 10, 0, 3, 0, 4, 33, 0, 9, 3, 17, 24, 1, 1, 34, 29, 13, 1, 0, 4, 30, 23, 17, 9, 4, 10, 20, 17, 16, 11, 1, 1, 0, 18, 29, 31, 5, 33, 54, 14, 4, 13, 16, 49, 31, 3, 25, 33, 33, 25, 0, 10, 13, 0, 1, 7, 2, 18, 13, 1, 32, 29, 14, 12, 0, 0, 0, 12, 0, 9, 10, 0, 0, 3, 21, 29, 10, 2, 0, 0, 0, 21, 15, 16, 26, 0, 3, 7, 11, 24, 3, 19, 7, 1, 0, 44, 30, 44, 25, 1, 4, 8, 24, 2, 9, 25, 2, 2, 3, 10, 16, 13, 0, 0, 0, 21, 13, 1, 3, 9, 20, 5, 1, 22, 13, 23, 2, 0, 0, 31, 4, 12, 5, SU
0, 0, 1, 0, 1, 0, 0, 0, 16, 0, 2, 27, 32, 19, 9, 11, 9, 6, 5, 12, 0, 15, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 2, 0, 6, 12, 12, 6, 0, 0, 20, 37, 35, 2, 2, 1, 0, 0, 3, 47, 50, 38, 22, 9, 36, 27, 32, 15, 3, 20, 7, 0, 3, 32, 45, 29, 25, 11, 38, 58, 53, 25, 2, 24, 0, 19, 13, 37, 40, 17, 27, 8, 14, 31, 30, 3, 0, 25, 3, 21, 1, 0, 0, 14, 17, 4, 27, 9, 0, 0, 1, 30, 35, 11, 2, 0, 12, 32, 27, 19, 35, 41, 27, 0, 16, 9, 28, 19, 4, 1, 43, 10, 31, 44, 19, 0, 28, 20, 2, 0, 17, 6, 1, 15, 21, 23, 41, 46, 43, 36, 32, 27, 2, 27, 1, 48, 0, 28, 13, 34, 25, 26, 27, 21, 4, 16, 23, 10, 0, HA
0, 0, 2, 0, 0, 0, 0, 0, 23, 0, 0, 10, 32, 34, 27, 23, 14, 11, 4, 2, 0, 26, 0, 3, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3, 0, 0, 2, 0, 1, 5, 0, 0, 0, 0, 11, 26, 27, 0, 2, 0, 2, 0, 1, 38, 64, 35, 25, 18, 37, 42, 31, 16, 9, 10, 1, 14, 0, 26, 41, 23, 27, 11, 35, 56, 56, 18, 1, 25, 2, 16, 12, 38, 47, 21, 23, 12, 10, 28, 22, 0, 0, 27, 0, 24, 0, 2, 4, 8, 23, 4, 28, 0, 0, 0, 1, 34, 30, 20, 18, 0, 0, 24, 25, 22, 30, 11, 0, 2, 13, 9, 26, 15, 9, 4, 22, 19, 38, 35, 31, 9, 22, 15, 1, 3, 7, 12, 7, 9, 19, 13, 15, 23, 23, 29, 14, 7, 5, 26, 0, 33, 5, 13, 24, 33, 35, 33, 21, 24, 9, 2, 27, 0, 3, NE
0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 25, 31, 31, 33, 22, 18, 5, 1, 0, 12, 9, 0, 3, 24, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 1, 12, 17, 0, 0, 2, 8, 0, 1, 32, 45, 31, 16, 14, 39, 55, 36, 11, 8, 9, 2, 16, 0, 22, 41, 15, 34, 14, 37, 52, 51, 27, 1, 23, 0, 23, 7, 41, 45, 28, 26, 11, 13, 29, 26, 0, 0, 28, 8, 30, 0, 6, 14, 3, 20, 11, 23, 0, 0, 0, 5, 29, 30, 29, 18, 1, 0, 22, 11, 7, 15, 22, 0, 4, 19, 3, 23, 9, 12, 4, 22, 33, 57, 50, 45, 20, 31, 9, 4, 7, 2, 23, 10, 6, 21, 2, 10, 12, 15, 7, 16, 14, 4, 14, 0, 5, 20, 19, 18, 39, 46, 46, 44, 37, 10, 3, 32, 0, 3, SA
0, 0, 0, 0, 0, 0, 0, 0, 31, 6, 8, 20, 28, 31, 18, 17, 13, 11, 5, 25, 3, 14, 22, 8, 14, 12, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 8, 12, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 3, 1, 12, 2, 1, 1, 5, 1, 0, 0, 21, 33, 30, 5, 13, 11, 16, 4, 8, 41, 56, 38, 14, 3, 38, 32, 33, 16, 7, 30, 5, 18, 6, 28, 34, 30, 21, 4, 39, 55, 55, 23, 2, 26, 2, 21, 13, 37, 46, 22, 26, 9, 13, 30, 26, 2, 1, 29, 4, 19, 0, 11, 15, 7, 25, 8, 26, 0, 0, 0, 0, 20, 11, 21, 8, 0, 0, 18, 7, 7, 16, 14, 0, 0, 1, 6, 35, 12, 6, 4, 4, 32, 54, 52, 47, 22, 7, 0, 2, 5, 34, 22, 2, 1, 12, 0, 3, 4, 5, 3, 20, 5, 0, 7, 5, 28, 13, 2, 0, 5, 21, 25, 27, 11, 3, 7, 0, 32, 0, SU
0, 0, 0, 0, 0, 0, 0, 0, 41, 3, 10, 3, 4, 8, 3, 12, 13, 3, 3, 5, 8, 33, 37, 12, 4, 0, 2, 0, 0, 0, 0, 6, 2, 0, 15, 34, 26, 15, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 19, 18, 25, 31, 0, 12, 13, 0, 0, 0, 0, 0, 3, 0, 26, 20, 27, 34, 7, 23, 24, 40, 5, 0, 21, 40, 27, 25, 28, 26, 23, 36, 10, 28, 24, 35, 27, 7, 30, 30, 31, 8, 27, 36, 19, 32, 0, 22, 31, 19, 10, 10, 15, 34, 35, 7, 27, 31, 28, 24, 6, 0, 0, 25, 6, 8, 18, 0, 0, 2, 26, 38, 4, 27, 12, 1, 33, 15, 4, 0, 12, 24, 0, 2, 24, 16, 14, 29, 0, 16, 17, 34, 44, 48, 46, 18, 29, 0, 33, 14, 3, 38, 6, 36, 23, 25, 20, 26, 20, 23, 31, 12, 32, 0, 1, 31, 24, 20, 4, 4, 14, 8, 9, 15, 16, 16, 26, 0, 0, HA
0, 0, 1, 0, 0, 0, 0, 0, 30, 6, 0, 0, 5, 3, 0, 8, 15, 3, 2, 0, 0, 1, 32, 16, 0, 0, 2, 0, 0, 0, 0, 2, 4, 0, 0, 1, 31, 27, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 22, 29, 33, 7, 27, 12, 0, 0, 0, 0, 0, 6, 2, 0, 26, 23, 36, 13, 12, 24, 28, 5, 2, 20, 30, 19, 31, 3, 49, 20, 28, 15, 25, 43, 21, 26, 9, 29, 31, 31, 26, 0, 34, 31, 19, 0, 19, 34, 22, 8, 8, 8, 23, 29, 5, 0, 30, 3, 27, 1, 0, 2, 20, 5, 9, 12, 11, 3, 0, 0, 26, 12, 30, 1, 0, 0, 14, 0, 0, 32, 0, 0, 3, 4, 43, 3, 37, 0, 0, 13, 31, 32, 27, 25, 5, 0, 0, 19, 19, 3, 39, 0, 13, 20, 16, 24, 21, 19, 13, 14, 9, 35, 6, 0, 16, 37, 18, 3, 14, 18, 19, 20, 10, 10, 4, 39, 1, 0, NE
0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 5, 5, 2, 4, 7, 6, 2, 6, 1, 0, 8, 25, 7, 0, 0, 0, 2, 0, 0, 0, 1, 9, 0, 0, 16, 1, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 16, 27, 0, 3, 20, 3, 0, 0, 0, 0, 4, 13, 15, 18, 21, 39, 0, 28, 14, 25, 27, 7, 2, 25, 37, 22, 17, 10, 37, 41, 0, 20, 24, 32, 24, 26, 12, 32, 26, 24, 13, 1, 37, 35, 0, 0, 25, 30, 22, 14, 11, 10, 28, 29, 6, 0, 41, 35, 2, 0, 0, 4, 15, 9, 6, 20, 0, 0, 0, 5, 30, 21, 7, 1, 0, 4, 22, 0, 0, 7, 25, 0, 0, 8, 41, 29, 20, 0, 2, 10, 23, 37, 43, 40, 19, 15, 0, 16, 18, 5, 36, 3, 8, 25, 18, 28, 37, 27, 30, 28, 0, 42, 7, 1, 40, 3, 14, 16, 14, 18, 18, 20, 6, 27, 0, 44, 0, 0, SA
0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 5, 1, 0, 9, 11, 8, 13, 16, 0, 3, 26, 13, 13, 18, 0, 6, 0, 0, 0, 1, 0, 0, 0, 21, 14, 16, 4, 2, 0, 0, 3, 3, 4, 2, 10, 7, 0, 15, 8, 37, 23, 20, 0, 20, 10, 0, 0, 0, 6, 9, 30, 4, 40, 26, 23, 7, 14, 9, 31, 34, 9, 0, 10, 37, 14, 18, 40, 20, 49, 0, 5, 29, 39, 30, 26, 13, 28, 33, 34, 5, 42, 13, 47, 0, 0, 15, 41, 29, 10, 12, 16, 28, 10, 2, 36, 10, 32, 4, 0, 0, 16, 12, 6, 3, 0, 13, 7, 0, 35, 5, 18, 15, 0, 0, 0, 22, 1, 0, 23, 0, 0, 0, 29, 5, 27, 29, 2, 0, 0, 9, 43, 24, 21, 0, 0, 15, 32, 3, 8, 40, 4, 1, 8, 31, 23, 31, 37, 10, 1, 35, 8, 0, 0, 42, 1, 2, 28, 25, 12, 22, 21, 36, 10, 40, 3, 0, 2, SU
0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 16, 38, 6, 0, 0, 0, 0, 0, 16, 12, 3, 0, 0, 32, 17, 1, 0, 0, 0, 0, 0, 0, 0, 23, 18, 0, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 2, 19, 0, 1, 10, 9, 0, 0, 2, 17, 18, 16, 4, 0, 17, 41, 2, 46, 48, 54, 43, 11, 35, 32, 15, 24, 32, 32, 24, 43, 41, 4, 29, 35, 16, 48, 33, 21, 40, 34, 23, 12, 29, 48, 24, 27, 29, 45, 18, 31, 26, 9, 13, 14, 37, 4, 45, 16, 18, 20, 6, 13, 29, 6, 20, 19, 18, 13, 20, 5, 32, 0, 13, 17, 40, 30, 38, 0, 0, 46, 29, 44, 0, 21, 5, 0, 17, 8, 2, 1, 33, 30, 36, 28, 6, 0, 2, 21, 6, 0, 0, 16, 0, 5, 12, 44, 36, 18, 13, 4, 1, 26, 0, 0, 5, 27, 6, 15, 44, 47, 49, 40, 18, 0, 29, 10, 0, 0, NE
0, 0, 0, 0, 0, 0, 0, 0, 6, 25, 0, 6, 25, 17, 30, 36, 44, 18, 13, 15, 19, 25, 34, 2, 11, 41, 7, 20, 0, 0, 8, 0, 4, 17, 12, 39, 29, 17, 27, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 33, 24, 26, 0, 39, 38, 34, 0, 4, 36, 36, 35, 4, 13, 13, 11, 19, 18, 26, 31, 30, 9, 19, 31, 38, 27, 31, 27, 0, 29, 43, 26, 48, 38, 21, 48, 36, 30, 42, 43, 25, 29, 9, 24, 30, 33, 19, 17, 19, 29, 27, 28, 30, 21, 23, 30, 30, 9, 31, 14, 8, 4, 30, 10, 19, 30, 10, 15, 9, 23, 39, 12, 14, 0, 29, 31, 32, 0, 3, 29, 42, 25, 0, 18, 11, 10, 15, 1, 1, 4, 16, 60, 59, 18, 9, 0, 7, 5, 6, 6, 11, 17, 0, 1, 16, 31, 28, 25, 5, 0, 25, 7, 18, 3, 6, 22, 25, 0, 29, 10, 16, 19, 2, 4, 26, 7, 10, 7, SU
0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 24, 15, 11, 8, 5, 0, 7, 13, 10, 2, 32, 0, 18, 24, 4, 0, 0, 0, 0, 2, 0, 0, 0, 2, 37, 10, 36, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29, 34, 17, 0, 0, 0, 0, 0, 0, 0, 10, 7, 1, 13, 39, 28, 28, 7, 43, 38, 43, 19, 34, 38, 43, 36, 26, 27, 32, 30, 38, 21, 6, 27, 8, 27, 19, 18, 47, 24, 6, 28, 32, 20, 45, 0, 29, 33, 16, 11, 15, 11, 26, 20, 0, 26, 40, 33, 34, 0, 0, 0, 9, 5, 1, 17, 0, 0, 0, 18, 28, 9, 27, 0, 0, 4, 30, 18, 9, 27, 26, 0, 0, 13, 15, 8, 23, 8, 0, 27, 18, 10, 9, 16, 14, 15, 15, 19, 32, 8, 29, 17, 18, 31, 15, 11, 18, 6, 23, 28, 8, 20, 16, 13, 7, 22, 6, 19, 12, 15, 18, 14, 0, 12, 10, 16, 26, 13, HA
0, 0, 0, 0, 0, 0, 0, 0, 3, 40, 19, 13, 6, 0, 0, 0, 4, 17, 9, 0, 27, 5, 27, 23, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 33, 37, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37, 39, 19, 0, 0, 0, 0, 0, 0, 10, 25, 13, 0, 14, 33, 34, 28, 17, 47, 38, 41, 10, 45, 41, 25, 31, 22, 26, 28, 23, 39, 18, 10, 35, 10, 26, 27, 16, 48, 14, 1, 18, 36, 16, 43, 7, 27, 34, 11, 19, 26, 14, 29, 12, 0, 18, 41, 34, 30, 0, 3, 0, 8, 4, 2, 14, 0, 0, 3, 9, 38, 10, 33, 8, 0, 0, 20, 18, 16, 26, 0, 4, 1, 11, 26, 4, 25, 8, 1, 0, 3, 17, 6, 17, 10, 11, 0, 21, 40, 12, 32, 16, 0, 17, 30, 26, 23, 27, 43, 4, 4, 19, 15, 13, 10, 20, 8, 26, 20, 13, 18, 13, 17, 12, 4, 15, 21, 14, NE
0, 0, 0, 0, 0, 0, 0, 0, 9, 34, 12, 26, 18, 9, 5, 0, 11, 18, 3, 27, 8, 0, 34, 20, 1, 0, 0, 0, 0, 1, 0, 0, 2, 15, 33, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33, 2, 10, 2, 0, 0, 0, 0, 0, 0, 16, 45, 29, 0, 27, 26, 25, 20, 14, 48, 48, 46, 18, 38, 32, 13, 17, 21, 34, 32, 28, 29, 18, 8, 14, 8, 32, 25, 20, 46, 26, 2, 42, 20, 25, 42, 4, 22, 48, 21, 12, 17, 10, 28, 14, 5, 31, 24, 38, 39, 0, 5, 2, 0, 5, 1, 15, 0, 0, 0, 35, 7, 21, 38, 0, 0, 0, 6, 26, 13, 29, 0, 4, 1, 18, 13, 15, 14, 0, 0, 0, 0, 21, 9, 19, 0, 1, 0, 27, 22, 23, 29, 18, 2, 0, 10, 25, 29, 13, 26, 8, 9, 25, 15, 13, 9, 28, 1, 0, 27, 21, 25, 30, 30, 1, 23, 8, 18, 18, SU
0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 0, 0, 5, 0, 2, 22, 14, 17, 3, 8, 1, 20, 21, 5, 0, 6, 23, 1, 0, 0, 0, 0, 0, 27, 0, 0, 0, 3, 30, 24, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 13, 6, 0, 0, 0, 0, 0, 0, 1, 7, 12, 12, 0, 0, 30, 10, 44, 52, 37, 14, 22, 46, 50, 31, 20, 18, 0, 0, 24, 7, 23, 32, 28, 20, 18, 30, 38, 35, 4, 25, 2, 22, 34, 2, 35, 32, 18, 0, 2, 14, 34, 31, 9, 20, 16, 29, 32, 0, 2, 3, 3, 5, 0, 15, 4, 0, 0, 9, 37, 6, 28, 0, 0, 13, 14, 30, 16, 32, 14, 12, 0, 0, 17, 0, 11, 1, 9, 34, 4, 23, 33, 14, 5, 36, 0, 5, 19, 0, 17, 18, 1, 30, 57, 45, 37, 46, 49, 25, 2, 20, 13, 0, 1, 32, 0, 0, 16, 16, 25, 21, 11, 1, 11, 28, 13, 6, HA
0, 0, 0, 0, 0, 0, 0, 0, 38, 1, 0, 0, 5, 1, 9, 12, 9, 9, 3, 13, 0, 20, 7, 1, 3, 23, 10, 0, 0, 0, 0, 0, 0, 26, 0, 4, 0, 10, 24, 3, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 14, 1, 9, 5, 0, 0, 0, 6, 14, 14, 18, 6, 0, 4, 23, 16, 37, 43, 26, 11, 34, 38, 30, 24, 5, 21, 0, 9, 18, 6, 36, 35, 32, 10, 21, 25, 52, 22, 0, 29, 13, 28, 18, 1, 21, 27, 14, 0, 6, 26, 26, 13, 0, 30, 34, 42, 19, 0, 0, 1, 14, 8, 0, 18, 2, 0, 0, 21, 29, 13, 21, 2, 0, 0, 12, 31, 17, 29, 0, 0, 0, 8, 17, 8, 17, 0, 0, 0, 4, 19, 28, 13, 0, 0, 1, 10, 14, 3, 17, 7, 0, 7, 31, 53, 52, 44, 15, 3, 0, 19, 5, 0, 1, 26, 0, 10, 12, 27, 21, 12, 10, 0, 17, 17, 2, 6, NE
